1097;55;1;2;;1;;;2;;;;;20;;;;;;;;;
1098;21;4;1;1;;;;;;;;;;;;;;;;;;
1099;5;;;;;;;;;;;;;;;;;;;;;
1100;85;1;;12;7;1;;;;;;;65;;;;6;;;;;
1101;43;2;4;7;;;;;;;;;;;;;;;;;;
1103;2;;;;;;;;;;;;;;;;;;;;;
1104;33;;1;6;;;;;;;;;12;;;;;;;;;
1105;33;4;2;;;;1;6;;;;;15;;1;;;;;;2;2
1106;27;;;;;;;;;;;;;;;;;;;;;
1107;4;;;;;;;;;;;;;;;;;;;;;
1108;14;;1;;;;;;;;;;;;;;;;;;;
1109;5;;;;;;;;;;;;;;;;;;;;;
1110;3;;;;;;;;;;;;;;;;;;;;;
1111;59;;;3;;1;;;;;;;15;;;;;;;;;
1112;5;1;;2;;;;;;;;;;;;;;;;;;
1113;78;;;3;;;;3;1;;;;9;;;;;;;;;
1114;57;;;;;;;;;;;;;;;;;;;;;
1115;7;;;;;;;;;;;;;;;;;;;;;
1116;39;5;4;;;;;;;;;;11;;;;;;;;;
1117;29;;1;;;;1;;;;;;11;;;;;;;;;
1118;66;3;4;1;3;;1;;2;;;;14;;;;;;;;;
1119;1;;1;;;;;;;;;;;;;;;;;;;
1120;206;3;1;3;9;3;9;2;7;3;7;;19;;4;13;2;;2;;11;8
1121;36;;;;;;;;;;;;24;;;;;;;;;2
1122;34;;;1;4;;;2;;;;;6;;;;;;;;;
1123;15;5;1;;;;;;;;;;;;;;;;;;;
1125;2;1;;;;;;;;;;;;;;;;;;;;
1126;36;3;2;;;2;;;;;;;4;;;;;;;;;
1127;6;1;1;;;;;;;;;;1;;;;;;;;;
1129;39;1;1;4;1;;2;2;2;;;;11;;;;;;;;;
1130;52;11;1;;;;;;;;;;15;;;1;;;;;;
1131;19;;;;;;;;;;;;;;;;;;;;;
1132;19;3;1;;;;;;;;;;;;;;;;;;;
1133;37;3;;2;;;;;;;;;38;;;;;;;;;
1134;38;2;;3;;;;;;;;;2;;;;;;;;;
1135;23;;;5;;;1;;;;;;4;;;;;;;;;
1136;40;;;;;;;;;;;;31;;;;;;;;;2
1137;47;1;1;1;;;2;3;;;;;35;1;;;;;;;;
1138;52;5;7;;1;;1;2;2;;1;;45;;;;;;;;;2
1139;18;;;;;;;;;;;;12;;;;;;;;;
1140;79;;;;;;1;;5;;;;123;;1;2;;;;;;
1141;43;2;;2;;;;;;;;;35;;;;;;;;;
1142;32;;;2;;;;1;;;;;8;;;;;;;;;
1145;22;;;;;;;;;;;;12;;;;;;;;;
1146;13;3;;;;;;;;;;;;;;;;;;;;
1147;7;;;;;;;;;;;;;;;;;;;;;
1148;37;;;3;;;;;;;;;16;;;;;;;;;
1149;35;;1;1;;;1;;1;;;;9;;;;;;;;;
1151;19;3;2;;;;;;;;;;3;;;;;;;;;
1152;136;1;2;5;3;1;1;2;3;7;3;1;49;;2;8;;;3;4;1;5
1153;61;3;3;1;;;;4;3;;;;18;;1;4;;;;;;2
1155;15;7;;;;;;;;;;;;;;;;;;;;
1156;21;1;1;;;2;;;;;;;6;;1;;;;;;;
1157;41;;1;1;;2;1;2;;;;;9;;;;;;;;1;
1159;18;;1;;;;;;;;;;1;;;;;;;;;
1160;7;;1;;;;;;;;;;;;;;;;;;;
1162;36;;;5;;;1;1;2;;1;;8;;1;3;;;;;;1
1163;46;;1;;;;;;;;;;14;;;;;;;;;
1165;27;;2;;;;;;;;;;12;;;;;;;;;
1166;61;1;;;;2;;1;;;;;38;;2;2;;;;;;
1168;28;;1;3;;;;;;;;;5;;;;;;;;;
1170;6;2;;;;;;;;;;;;;;;;;;;;
1171;49;;1;2;;;1;;;;1;;3;;;;;;;;1;
1173;48;1;1;2;;;;;;;;;1;;;;;;;;;
1175;90;1;1;;;;1;1;;;;;27;;4;;;;;;;
1177;12;;;3;;;;;;;;;;;;;;;;;;
1178;18;;;;;;;;;;;;5;;;;;;;;;
1179;177;7;2;;2;3;3;2;3;4;3;1;36;;1;16;;;1;1;11;6
1181;3;1;;;;;;;;;;;;;;;;;;;;
1183;7;;;;;;;;;;;;;;;;;;;;;
1184;12;;;;;;;;;;;;;;;;;;;;;
1185;32;1;;;;;;4;;;;;9;;;;;;;;;1
1186;52;9;6;8;;;;;;;;;;;;;;;;;;
1188;16;;1;;;;;;;;;;10;;;;;;;;;
1189;10;;;;;;;;;;;;;;;;;;;;;
1190;123;;5;5;3;;1;9;5;;3;;87;;;12;1;3;2;;4;2
1191;26;;;;;;;;;;;;;;;;;;;;;
1192;16;;;;;;;;;;;;1;;;;;;;;;
1193;16;;1;;;;;;;;;;1;;;;;;;;;
1194;8;;;;;;;;;;;;;;;;;;;;;
1195;123;14;3;5;1;;1;2;2;3;3;;17;;3;1;;1;;;1;1
1196;55;2;2;4;;;1;2;;;;;16;;;;;2;;;3;2
1197;57;1;;1;;;;;;;;;17;;;;;;;;;
1198;15;1;;1;;;;;;;;;12;;;;;;;;;
1199;71;1;;2;;1;;;;;;;3;;;;;;;;;
1201;66;6;;4;;;2;2;;;5;;19;;;1;;;;;;
1203;26;;;;;;;;;;;;;;;;;;;;;
1204;94;5;1;3;1;;1;3;;;;;6;;1;1;;;;;;2
1205;26;1;1;;;3;;1;;;;;21;;;;;;;;;1
1206;23;;;;;;;1;;;;;1;;;;;;;;;
1207;36;1;;3;;;;1;;;;;7;;;;;;;;;
1208;25;1;;;1;;;;;1;;;12;;;;;;;;1;1
1209;19;;1;;;2;;;;;;;1;;;;;;;;;
1210;9;;;;;;;;;;;;;;;;;;;;;
1211;100;3;2;3;1;;1;2;;;2;;20;;;5;;;;;2;
1212;11;;;;;;;;;;;;;;;;;;;;;
1214;21;;;;;;;;;;;;9;;;;;;;;;
1215;37;1;5;1;2;3;1;2;;;;;19;;1;;;;;;;1
1216;29;;;;1;;2;;;;;;7;;;;;;;;;
1217;75;1;3;5;1;;1;3;2;;;;30;;;;;;;;;
1218;38;;2;5;2;;;2;;;;;;;;;;;;;;
1220;5;;;;;;;;;;;;;;;;;;;;;
1221;15;;1;;;;;;;;;;;;;;;;;;;
1222;14;1;;;;;;;;;;;;;;;;;;;;
1223;27;;;;;;;;;;;;;;;;;;;;;
1224;42;1;1;1;;;;1;1;;;;8;;1;;;;;;;2
1225;14;;1;;;;;;;;;;4;;;;;;;;;
1227;13;;;;;;;;;;;;;;;;;;;;;
1228;2;;;;;;;;;;;;;;;;;;;;;
1229;10;1;;2;;;1;;;;;;;;;;;;;;;
1231;150;12;7;11;3;5;3;5;3;4;2;;53;;1;;;;1;;;3
1232;35;;2;;1;;2;2;;1;;;2;;;;;;;;;
1233;31;;2;;;;;;;;;;4;;;;;;;;;
1234;21;;1;4;;;;;;;;;8;;;;;;;;;
1235;5;;;;;;;;;;;;;;;;;;;;;
1237;35;10;2;3;1;;;3;;;;;;;;;;;;;;
1238;20;4;;;;;;;;;;;;;;;;;;;;
1239;57;2;2;17;1;;;5;2;;;;12;;1;7;;;;;1;1
1240;14;;;;;;;;;;;;2;;;;;;;;;
1241;15;;;1;;;;;;;;;;;;;;;;;;
1242;78;;1;;;;;1;;;;;28;;;;;;;;;
1243;60;15;2;2;1;;;;;;;;1;;;;;;;;;
1245;76;2;2;4;1;1;2;2;2;;1;;12;;;1;;;;;1;
1247;79;7;1;1;;;1;;;;;;;;;;;;;;;
1250;26;;;;;;;;;;;;4;;;;;;;;;
1251;32;2;1;2;;;;;;;;;18;;;;;;;;;
1254;79;6;1;;;1;1;3;;;;;10;;;;;;;;;
1255;24;;;;;;;;;1;;;1;;;;;;;;1;
1256;3;;;;;;;;;;;;;;;;;;;;;
1257;25;2;;6;;;;1;;;;;36;;;;;;;;;
1258;51;1;2;;;;1;3;3;;;;92;;;;;;;;;
1259;4;1;;;;;;;;;;;;;;;;;;;;
1260;;1;;;;;;;;;;;;;;;;;;;;
1261;44;;2;3;;;;2;;;;;23;;;4;;;;;;
1262;16;2;;;;;;;;;;;;;;;;;;;;
1263;18;;1;3;;;;;;;;;;;;;;;;;;
1264;11;;;1;;;;;;;;;3;;;;;;;;;
1265;19;1;1;5;;;;;;;;;;;;;;;;;;
1266;14;;;;;;;;;;;;1;;;;;;;;;
1267;4;;;;;;;;;;;;;;;;;;;;;
1268;10;;1;;;;;;;;;;;;;;;;;;;
1269;120;1;2;2;1;;3;3;2;1;1;;36;1;1;10;;;;;4;11
1270;41;;;;;;;;;;;;9;;;;;;;;;1
1272;18;;;;;;;;;;;;8;;;;;;;;;
1273;67;;;2;;;;;;;;;6;;;;;;;;;
1274;62;;;;;;;;;;;;18;;;;;;;;;
1275;27;2;1;;;;;;;;;;15;;;;;;;;;2
1276;90;3;2;1;;;;;;;;;;;;;;;;;;
1277;8;;;;;;;;;;;;2;;;;;;;;;
1278;68;6;;6;;;;;;;;;20;;1;;;;;;1;
1279;13;;1;5;;;;;;;;;;;;;;;;;;
1280;19;2;;;;;;;;;;;;;;;;;;;;
1281;10;;;;;;;;;;;;;;;;;;;;;
1282;8;2;;;;;;;;;;;;;;;;;;;;
1283;5;;;;;;;;;;;;;;;;;;;;;
1284;50;;1;3;2;;1;1;;;;;27;;;;;;;;;
1285;40;1;2;2;;;;1;;;;;13;;;;;;;;;
1286;7;;;4;;;;;;;;;;;;;;;;;;
1287;60;3;2;;;;;3;;;;;18;;;;;;;;;
1288;2;;;2;;;;;;;;;;;;;;;;;;
1289;95;5;11;1;1;1;1;;3;;;;11;;;3;;;;;;
1290;73;3;1;;;;1;2;2;;2;;19;;1;;;1;;;7;1
1291;22;1;;;1;;;1;;;;;4;;;;;;;;;
1292;92;1;1;3;1;;1;3;2;;;;21;;1;11;;;1;;;5
1295;11;2;;;;;;;;;;;;;;;;;;;;
1296;16;;;;;;;;;;;;2;;;;;;;;;
1298;7;;;;;;;;;;;;1;;;;;;;;;
1299;48;1;4;;;;;;;;;;5;;;;;;;;;
1300;24;1;;;2;;1;;;;;;1;;;;;;;;;
1301;62;1;3;2;;;1;;;;;;23;;;1;;;;;;
1302;74;;;;;;;;;;;;;;;;;;;;;
1303;61;;;;1;2;;2;;;3;;12;;1;;;;;;;1
1304;22;;;3;;;;1;;;;;20;;;;;;;;;
1306;127;6;2;1;3;;2;1;3;;1;;37;;1;3;;;1;;;3
1307;22;2;1;;;;1;;;;;;8;;;;;;;;;
1309;35;1;;1;;;1;2;;;1;;27;;;;;;;;;
1310;111;21;2;5;8;4;2;3;1;;;;19;;;;;;2;;2;
1311;13;;1;;;;;;;;;;1;;;;;;;;;
1312;19;1;2;;;;;;1;;;;;;;;;;;;;
1314;26;2;;;;;;;;;;;13;;;;;;;;;
1315;13;;;;;;;;;;;;;;;;;;;;;
1316;72;20;2;;;1;1;1;1;;;;28;;;5;;;;;;1
1317;19;;1;;;;;;;;;;;;;;;;;;;
1318;24;;2;2;;;;;;;;;;;;;;;;;;
1319;12;;;;;;;;;;;;;;;;;;;;;
1320;38;;;;;;;2;1;;;;11;;;;;;;;;
1321;56;;1;1;4;;1;2;1;;1;;28;;;;;;;;;
1322;9;;;;;;;;;;;;1;;;;;;;;;
1323;27;3;3;1;;;;1;;;;;18;;;;;;;;1;1
1324;11;;;2;;;;;;;;;2;;;;;;;;;
1325;92;;1;2;;;3;;;;;;13;;5;3;;;;;;
1326;7;;;;;;;;;;;;;;;;;;;;;
1327;47;;2;2;1;;;;;;;;19;;;;;;;;1;
1328;34;2;1;;;;;;;;;;2;;;;;;;;;
1329;11;;;;;;;;;;;;;;;;;;;;;
1330;16;;;;;;;;;;;;;;;;;;;;;
1331;39;1;;1;1;;2;2;;;;;32;;1;;;;;;;
1332;23;;1;;;;;;;;;;4;;;;;;;;;
1333;82;;1;;1;1;;2;1;;;;14;;1;1;;;;;;1
1334;32;;;;;;;;;;;;7;;;;;;;;;
1335;8;;;;;;;;;;;;;;;;;;;;;
1336;54;3;3;5;1;1;;;;;1;;4;;;;;;;;;2
1338;29;1;;;;;1;;;;;;4;;;;;;;;1;1
1339;28;;;;;;;;;;;;;;;;;;;;;
1341;12;;;;;;;;;;;;;;;;;;;;;
1344;63;6;3;7;3;;3;2;2;3;2;;15;;;;;;;;;3
1345;62;7;2;2;;1;;1;1;;;;19;;1;8;;;;;;3
1347;10;;1;;;;;;;;;;;;;;;;;;;
1348;13;;;;;;;;;;;;1;;;;;;;;;
1349;35;;;;;;;1;;;;;17;;;;;;;;;
1350;32;1;;1;;;;;;;;;13;;1;;;;;;;
1351;102;1;;;;;;1;;;;;9;;;1;;;;;;
1352;36;;1;1;;;;;;;;;16;;;;;;;;;
1353;95;;;;;;;;;;;;19;;1;2;;;;;;1
1354;67;2;1;2;;;1;2;;;;;11;;;;;;;;;
1356;19;;;1;;;;1;;;;;14;;;;;;;;;1
1357;5;;;;;;;;;;;;;;;;;;;;;
1359;84;1;2;3;1;;;3;4;2;;;20;;1;10;;;;;;5
1360;9;;;2;;;;;;;;;;;;;;;;;;
1361;37;1;1;;;;;1;;;;;1;;;;;;;;;
1362;21;8;2;;;;;;;;;;1;;;;;;;;;
1365;27;;1;;;;;;;;;;3;;;;;;;;;
1366;16;2;;6;;;;;;;;;;;;;;;;;;
1367;109;5;4;;1;;5;3;;;1;;21;1;10;;;;2;2;11;11
1368;21;5;2;6;;;;;;;;;;;;;;;;;;
1369;6;;1;;;;;;;;;;;;;;;;;;;
1370;43;3;2;;;;;;;;;;2;;;;;;;;;
1371;112;3;2;6;;;4;2;;;5;;32;;;;;;;;;2
1372;59;1;;1;;1;;2;;;;;10;;1;7;;;;;;4
1373;23;;;;;;;;;;;;13;;;;;;;;;
1374;16;4;2;;;;;;;;;;;;;;;;;;;
1375;32;2;;;;;;;;;;;15;;;;;;;;;
1376;97;7;;;;;1;2;;;;;7;;;;;;;;;
1378;54;2;1;2;;;;;;;;;2;;;;;;;;;
1380;30;4;1;3;;;;;;;;;6;;;;;;;;6;1
1381;10;;;;;;;;;;;;1;;;;;;;;;
1382;9;1;;;;;;;;;;;;;;;;;;;;
1383;1;;;;;;;;;;;;;;;;;;;;;
1384;71;1;2;;1;;1;2;2;;1;;18;;1;13;;;;;;
1385;46;6;3;5;;;;;;;;;;;;;;;;;;
1386;63;;;;;;;;;;;;20;;1;;;;;;1;
1387;21;3;;2;;;;;;;;;7;;;;;;;;;
1388;32;2;1;;;;;;;;;;16;;;;;;;;;
1391;6;;;;;;;;;;;;2;;;;;;;;;
1392;4;;;;;;;;;;;;;;;;;;;;;
1393;21;;;;;;;;;;;;;;;;;;;;;
1394;36;1;;2;1;;;;;;;;15;;;;;;;;;
1395;7;;;;;;;;;;;;;;;;;;;;;
1397;8;;1;;;;;;;;;;;;;;;;;;;
1399;87;7;1;1;;3;3;1;;;;;6;;;;;;;;;1
1400;135;5;2;12;2;;;5;2;;;1;11;;2;;;;;;;1
1401;119;5;9;5;1;2;4;5;2;1;1;1;5;;4;10;;;;;;2
1402;115;5;2;3;1;4;4;5;3;6;2;;;;;;;;;;;
1403;72;5;3;2;1;;2;3;3;;2;;37;;4;8;;;2;3;2;3
1405;66;3;;3;;;;;;;;;;;;;;;;;;
1407;19;3;2;1;;;;;;;;;;;;;;;;;;
1408;17;2;;;;;;;;;;;;;;;;;;;;
1409;32;;;3;;;;;;;;;;;;;;;;;;
1410;101;1;4;;1;;1;2;2;;1;;6;;;;;;;;2;2
1411;23;;;;;;;;;;;;;;;;;;;;;
1412;162;3;;2;3;;5;2;2;;3;;12;;;;;;;;;1
1413;57;5;2;1;;;;;;;;;4;;;;;;;;;
1414;92;9;2;2;1;1;2;6;4;;1;;16;;3;6;;;1;;;6
1416;34;;1;;;;;1;;;;;16;;1;;;;;;;
1417;10;;;;;;;;;;;;;;;;;;;;;
1419;50;;1;;1;;1;4;1;;;;11;;;1;;;;;;
1420;1;;;;;;;;;;;;;;;;;;;;;
1421;41;1;3;;;;;;;;;;3;;;;;;;;;
1423;19;1;;;;;;;;;;;1;;;;;;;;;
1426;43;;1;3;;;;;;;;;11;;;;;;;;;
1427;15;;;2;;;;;;;;;;;;;;;;;;
1428;39;1;1;3;;;;1;;;;;9;;;;;;;;;1
1429;20;;;;;;;;;;;;10;;;;;;;;;
1430;11;;;;;;;;;;;;1;;;;;;;;;
1431;49;2;2;4;;;1;2;3;;;;11;;;;;;;;;
1432;20;;;;;;;;;;;;1;;;;;;;;;
1433;42;;;3;4;2;1;;2;;2;;6;;;4;;;2;;;4
1435;4;;;;;;;;;;;;;;;;;;;;;
1436;96;4;1;;1;;1;6;;;1;;34;;1;2;;;1;2;;4
1437;9;;;;;;;;;;;;;;;;;;;;;
1438;6;;;1;;;;;;;;;;;;;;;;;;
1439;67;2;2;2;3;1;;2;2;;1;;6;;;1;;;;;;
1440;84;5;1;7;4;;2;2;4;;2;;17;;;8;;;;;3;10
1441;35;3;;;;3;;;;;;;15;;;;;;;;;4
1442;147;13;1;4;2;4;1;1;;;;;18;;1;4;;;3;2;5;
1443;25;;;;;;;;;;;;32;;;;;;;;;
1444;159;2;;2;1;;;1;;;;;3;;;;;;;;;
1445;98;2;2;8;;;;;;;;;2;;;;;;;;;
1446;93;2;2;;;;;;;;;;73;;;;;;;;;
1447;51;5;4;1;;;;;;;;;2;;;;;;;;;
1449;11;;;1;;;;;;;;;;;;;;;;;;
1452;30;2;3;3;;;;;;;;1;36;;;;;;;;1;
1454;55;1;3;1;;;1;1;3;;;;26;;1;;;;;;2;
1456;45;;1;;;;1;2;;;;;15;;;;;;;;;
1458;43;2;;;;;;;;;;;4;;;;;;;;;
1460;23;1;;;;;;;;;;;3;;;;;;;;;
1461;108;6;3;5;1;2;2;1;3;;1;;31;;;4;;;1;;2;
1462;144;1;1;4;1;3;1;2;1;1;3;;29;;;;;;;;1;
1463;10;;;9;;;;;;;;;;;;;;;;;;
1464;52;3;4;;1;;3;2;3;;1;;22;;;;;;;;;
1465;16;3;;;;;;;;;;;;;;;;;;;;
1466;27;;3;9;;;1;;;;;;21;;;;1;;;;;
1467;23;3;;3;;;;;;;;;17;;;;;;;;1;
1469;9;;;;;;;;;;;;5;;;;;;;;;
1470;5;;;;;;;;;;;;;;;;;;;;;
1472;54;1;;1;;;;;;;;;15;;;;;;;;;
1473;54;2;2;;1;1;1;2;;;2;1;12;;;1;;;;;;2
1474;49;;;;;;3;;1;1;;;6;;2;;;;;;;
1475;93;;;3;;;;3;2;;;;26;;;1;;;;;;
1476;39;1;;;;;;;;;;;12;;;;;;;;;
1477;75;;;;;;;;;;;;14;;;;;;;;2;
1478;35;1;;;;;;;;;;;1;;;;;;;;;
1480;89;;2;2;1;;1;2;1;;1;;56;;2;8;;;;;;3
1481;28;2;;;;;;;;;;;7;;;1;;;2;;;
1482;85;1;3;5;2;;1;2;1;1;2;;38;;2;12;;;;;;8
1483;36;1;1;;;;;;;;;1;1;;;;;;;;;
1484;71;1;1;2;;;;1;;;;1;5;;;;;;;;;4
1485;61;2;;;;;;;;;;;;;;;;;;;;
1486;85;;1;1;2;4;1;2;2;1;2;;3;;2;8;;;1;;;6
1487;58;;1;;;;;;;;;;12;;;;;;;;;
1488;95;;1;1;1;;1;3;2;;2;;30;;;7;;;;;2;
1489;71;3;2;1;2;;;3;1;;;;12;1;6;;;;;;1;1
1490;30;1;1;4;;;;;;;;;1;;;;;;;;;
1492;34;;;2;;;2;;;;;;11;;;1;;;;;;
1493;64;1;3;1;;2;;;;;;;20;;;;;;;;;1
1494;43;;1;3;1;1;1;3;;;;;34;;1;1;;;;;1;
1495;87;4;3;2;1;1;1;3;2;;1;;20;;1;7;;;;;;5
1496;38;;;;;;;;;;;;19;;;;;;;;;
1497;73;2;5;3;;;1;;;;;;19;;;1;;;;;;
1498;45;;1;;;;;1;1;;;;13;;1;;;;;;;
1501;19;;;;;;;;;;;;2;;;;;;;;;1
1502;105;8;3;7;;;;;;;1;;52;;2;;;;;;;
1504;33;4;;2;3;;1;;1;1;;;18;;2;;;;;;;
1508;102;2;4;3;1;1;1;3;2;;5;;15;;1;1;;;1;;;2
1510;55;;3;7;;;;;;;;;8;;;;;;;;2;2
1512;29;4;1;;;;;1;;;;;13;;;;;;;;;
1513;46;;;1;1;;1;2;1;;;;14;;;;;;;;;3
1514;110;;1;;1;;1;3;;;;;30;;1;3;;;;;;
1515;29;;3;2;;;1;;;;;;2;;;;;;;;;
1516;30;;;;;;;;;;;;8;;;;;;;;;
1517;117;;1;5;;;;;;;;;5;;1;;;;;;4;
1518;109;4;4;;;;;;;;;;25;;;;;;;;;
1519;53;2;3;4;2;;1;;2;;;;6;;;1;;;;;;
1520;15;;;;;;;;;;;;1;;;;;;;;;
1521;12;1;;;;;;;;;;;3;;;;;;;;;
1522;31;4;2;3;;;;;;;;;;;;;;;;;;
1523;13;;;;;;;;;;;;2;;;;;;;;;
1524;24;;;5;;;;;;;;;7;;;;;;;;;
1525;24;;;;;;;;;;;;1;;;;;;;;;
1527;69;3;4;;;;2;1;2;;;;16;;;2;;;;;;1
1529;45;9;2;6;1;;2;2;3;1;1;;2;;;9;;;;;;2
1530;4;;1;;;;;;;;;;;;;;;;;;;
1531;3;;;;;;;;;;;;;;;;;;;;;
1533;12;;;;;;;;;;;;;;;;;;;;;
1534;23;;1;3;;;;;;;;;;;;;;;;;;
1535;131;;1;3;2;;1;4;1;;2;;19;;1;6;;;1;;;2
1536;33;1;2;2;;;;;;;;;2;;;;;;;;2;1
1537;101;3;3;;;;;;;;;;;;;;;;;;;
1538;152;;;;;;;;;;;;20;;;;;;;;;
1539;55;;;;;;;;;;;;13;;;;;;;;;
1541;19;;2;;;;1;;;;;;2;;;;;;;;;
1542;68;5;1;;2;1;1;7;1;;3;;23;;1;2;;;;;;
1544;35;1;;;1;;1;4;3;;1;;22;;;2;;;;;1;
1545;21;1;;;;;;;2;;;;2;;;;;;;;;
1546;25;4;;;;;;;;;;;4;;;;;;;;;1
1549;135;8;1;3;3;1;1;3;;;;;15;;;2;;;1;;1;6
1550;114;6;3;4;1;1;1;3;2;;;;34;1;1;8;;;;;2;4
1551;38;1;4;2;;;;;1;;;;2;3;2;1;;;;;;
1552;83;3;2;4;4;;1;1;4;;;;24;;1;8;;;;;1;7
1553;73;1;1;1;1;;1;4;1;;1;;5;;1;8;;;;;5;2
1554;87;11;1;4;5;1;1;4;;2;1;;32;;1;2;;;;;2;5
1555;58;2;1;2;;;;;;;;;;;;;;;;;;
1556;50;;3;3;;;1;;;;;;26;;;;;;;;4;9
1557;32;;1;3;3;3;1;2;;;;;41;;;;;;;;;1
1558;19;;2;;;;;;;;;;;;;;;;;;;
1559;26;;;4;;;;1;;;;;5;;;;;;;;;
1560;42;;;1;;;;;;;;;28;;;;;;;;;
1563;9;;;;;;;;;;;;;;;;;;;;;
1564;31;1;1;;;;;1;;;;;9;;;1;;;;;;
1565;76;15;4;2;2;;2;1;;;;;14;;;;;;;;;
1566;48;1;2;;1;;;2;;;;;6;;1;2;;;;;;1
1567;84;3;1;;;1;1;1;;;;;16;;;;;;;;;1
1568;76;;2;1;;;;;3;;;;8;;;;;;;;;
1569;52;;;1;;;;1;;;;;24;;;;;;;;;
1570;79;4;3;2;1;1;1;1;;;;;27;;;;;;;;;
1571;19;;;;;;;;;;;;4;;;;;;;;;
1572;8;;;;;;;;;;;;;;;;;;;;;
1574;46;4;2;1;;;;;;;;;21;;;;;;;;1;
1575;51;;1;1;1;;1;2;;;;;23;;2;1;;;;;;
1576;19;;;;;1;1;1;;;;;7;;;;;;;;;
1577;78;1;1;2;1;1;1;2;;;;;16;;1;10;;;;;;1
1578;26;1;;;1;;;;;;;;9;;;;;;;;;
1579;51;;;3;;;;;;;;;14;;;;;;;;;
1580;19;;;2;;;;3;;;;;;;;;;;;;;
1581;27;5;2;6;;;;;;;;;3;;;;;;;;;
1583;80;;10;9;1;;;;;;;;8;;;1;;;;;1;1
1584;23;;;;;;;;;;;;;;;;;;;;;
1585;14;;;;;;;;;;;;;;;;;;;;;
1586;106;1;;3;;;;;2;;;;38;;1;;;1;;;1;1
1587;28;;1;;;;;;;;;;2;;;;;;;;;
1588;10;;;;;;;;;;;;;;;;;;;;;
1590;56;;;;;;;4;2;;;;11;;;;;;;;;
1591;42;1;;8;;1;;4;;;;;1;;;;;;;;;
1592;17;;;;;;;;;;;;;;;;;;;;;
1593;15;;2;;;;;;;;;;;;;;;;;;;
1594;13;;;;;;;;;;;;;;;;;;;;;
1595;85;1;1;3;;;;2;;;;;3;;;;;;;;;
1598;21;;;;;;;;1;;;;7;;;;;;;;;
1599;167;1;1;;2;;2;4;;;1;;24;;1;8;;;;;2;5
1600;11;;1;;;;;;;;;;3;;;;;;;;;
1602;6;;;;;;;;;;;;;;;;;;;;;
1603;25;;;;;;;;;;;;13;;1;;;;;;1;
1605;88;3;3;;1;;;;;;;;1;;;;;;;;;
1606;23;1;;;;;1;1;;;;;9;;;;;;;;1;
1608;134;4;1;;2;;2;2;;;;;4;;1;10;;;1;;;
1609;18;2;;2;;;1;;;;;;;;;;;;;;;
1610;35;3;1;2;2;2;;;;;;;11;;;;;;;;;
1611;20;5;2;3;1;;;;;;;;;;;;;;;;;
1612;45;2;;;;;1;;1;;;;30;;;;;;;;6;3
1613;3;;;;;;;;;;;;;;;;;;;;;
1614;119;;1;;1;;1;2;2;;1;;16;;1;3;;;;;;3
1615;15;;;;;;;;;;;;1;;;;;;;;;
1616;53;1;1;1;1;;1;3;;;1;;17;;1;;;;;;;
1617;24;4;4;3;;;;;;;;;2;;;;;;;;;
1618;87;;3;3;;;1;1;2;;;;4;;;1;;;;;;
1619;126;;1;;1;;2;3;2;;1;;35;;;;;;;;;
1620;13;2;1;3;;;;;;;;;;;;;;;;;;
1621;87;19;2;;1;;4;2;3;;2;1;32;;1;10;;;;;;6
1622;23;;1;;;;1;;;;;;2;;;;;;;;;
1624;48;10;2;;1;;1;;;;;;14;;;;;;;;;
1625;42;10;2;3;;2;;1;1;1;1;;12;;;;;;;;2;3
1626;66;;;2;;1;1;;;;;;36;;1;;;;;;1;
1627;31;;3;5;;;;1;;4;;;9;;;;;;;;;
1628;24;1;2;;;;;;;;;;6;;;;;;;;;
1629;73;2;;1;;;;;;;;;;;;;;;;;;
1630;81;5;1;;;;;;;;;;7;;;;;;;;;
1631;6;;2;;;;;;;;;;;;;;;;;;;
1632;39;4;1;3;;;;;;;;;1;;;;;;;;;
1633;50;7;2;3;;;;;;;;;27;;;1;;;;;;
1634;15;;;;;;;;;;;;3;;;;;;;;;
1635;48;3;;;;;;1;;;1;;5;;;;;;;;;
1636;36;;;;;;;;;;;;7;;;;;;;;;
1637;87;1;2;2;1;;1;4;2;4;;;58;;1;5;;;;;;3
1638;34;;;2;1;;;1;;;;;10;;;;;;;;;
1639;12;1;2;;;;;;;;;;;;;;;;;;;
1640;14;;;1;;;;;;;;;6;;;;;;;;;
1641;30;;;1;;;;;2;;;;11;;;;;;;;;
1642;53;;;6;2;;1;1;;;2;;27;;2;;;;;;;
1643;41;9;3;;;;;;;;;;;;;;;;;;;
1644;7;;1;;;;;;;;;;;;;;;;;;;
1645;21;;2;;;;1;;;;;;9;;;;;;;;;
1646;43;2;;3;;;;;;;;;12;;;;;;;;;
1648;25;;1;;;;;;;;;;11;;;;;;;;;
1650;42;5;1;;;;;2;4;;;;12;;1;5;;;;;;
1651;18;1;1;;;;;;;;;;1;;;;;;;;;
1652;109;3;1;;;;;;;;;;10;;;;;;;;;
1654;79;1;1;1;;;;;;;;;14;;;;;;;;;
1655;16;;;;;;;;1;;;;17;;;;;;;;;
1656;17;;;;;;;;;;;;;;;;;;;;;
1657;4;;;;;;;;;;;;;;;;;;;;;
1658;27;;1;;;;;;;;;;2;;;;;;;;;
1659;3;;1;;;;;;;;;;;;;;;;;;;
1660;74;2;;1;1;;1;2;1;;2;;8;;5;7;;;6;;1;3
