601;75;33;48;38;15;20;57;47;49;39;55;1;11;5;7;8;35;15;16;13;10;20;14;19;10;12;52;;
602;44;5;19;23;17;22;33;0;;;2;0;0;;;;35;0;;;;;;;;;0;;
603;53;;;;;;;;;;;;;;;;;;;;;;;;;;;;
604;27;7;19;1;15;8;5;5;9;;19;;;;;;;;;;;;;;;;0;;
605;76;12;40;34;0;59;61;20;15;6;11;12;11;1;5;1;27;13;9;10;31;22;17;10;14;6;23;;
606;9;0;0;;;;;;;;;;;;;;;;;;;;;;;;8;;
607;10;8;4;1;0;;;;;;;;;;;;0;;;;;;;;;;0;;
608;74;50;52;46;64;9;27;35;22;21;10;4;17;4;14;;1;1;0;;0;0;0;25;;;3;;
609;37;7;11;15;;;0;;;;;;;;;;;;;;;;;;;;9;;
610;79;55;37;31;13;16;52;35;12;15;9;10;5;25;19;29;33;14;17;12;11;12;10;3;3;5;72;;
611;24;4;19;13;15;15;24;0;0;;;;;;;;;;;;;;;;;;;;
612;17;9;2;3;0;;;;;;;;;;;;;;;;;;;;;;;;
613;76;60;0;0;21;0;0;;;48;0;1;2;1;1;;42;0;0;34;0;0;;;;2;78;;
614;77;58;37;21;28;4;14;28;7;14;21;13;9;7;20;12;52;14;14;5;10;22;20;18;3;6;88;;
615;73;106;94;50;6;68;74;35;42;11;31;48;17;45;34;16;34;24;23;23;19;24;21;13;10;10;74;;
616;77;88;61;64;65;81;75;51;52;49;51;44;38;38;45;39;32;22;26;21;26;26;26;15;15;8;58;;
617;71;4;8;26;25;6;62;15;11;18;15;11;23;27;6;0;45;11;14;31;24;19;11;;8;6;99;;
618;82;0;;0;;;;;;;0;;;;;;;;;;;;;;;0;0;;
619;28;11;15;0;14;;0;11;13;0;;0;;;;;;;;;;;;;;;0;;
620;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;
621;68;101;65;55;75;2;45;0;0;;0;13;0;;0;;35;5;;;;0;;1;;1;14;;
622;76;112;94;49;53;60;90;70;66;56;67;44;16;21;26;21;32;23;18;0;14;19;13;13;1;11;9;;
623;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
624;32;9;0;;;;;;;;;;;;;;0;;;;;;;;;;;;
625;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
626;48;0;;40;0;;;;;;;11;;0;0;;;;;;;;;;;;0;;
627;85;68;76;77;52;57;35;53;42;50;46;27;32;39;41;0;30;30;21;23;21;27;19;10;0;6;76;;
628;70;1;0;3;0;4;92;54;0;63;0;1;7;43;5;;26;5;6;4;2;11;0;8;5;9;7;;
629;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;
630;36;0;1;23;6;7;14;11;9;4;2;7;;;;;;;;;;;;;;;;;
631;81;17;47;12;30;81;64;16;19;12;43;45;11;49;11;50;19;22;22;22;0;35;0;39;;0;110;;
632;74;54;54;49;41;27;29;26;25;11;11;7;6;7;0;2;24;11;9;6;1;1;4;0;0;6;6;;
633;5;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;
634;79;59;78;44;42;49;79;51;47;0;49;41;0;1;48;27;12;31;31;32;2;0;0;0;1;3;43;;
635;80;1;70;34;34;82;82;70;68;60;61;52;49;10;44;29;30;36;31;23;24;28;28;16;6;14;73;;
636;10;2;0;12;;;;;;;;;;;;;0;;;;;;;;;;;;
637;89;10;;71;101;8;74;22;1;8;0;0;0;0;;0;6;0;1;1;;5;6;1;1;1;93;;
638;87;70;58;58;88;73;70;36;70;54;58;54;37;48;56;4;49;27;33;36;21;4;3;13;23;2;40;;
639;74;34;74;16;75;1;14;64;67;5;33;48;9;4;4;0;39;19;16;13;34;2;2;0;0;1;1;;
640;76;15;67;55;63;49;43;51;51;57;47;37;26;33;38;36;53;4;16;0;0;;;;;;0;;
641;77;80;67;81;72;80;83;64;57;58;45;48;47;57;36;47;46;35;32;35;24;27;21;15;14;9;74;;
642;70;17;81;60;7;98;85;66;63;58;60;54;38;41;42;47;33;32;26;28;40;39;29;29;23;19;62;;
643;77;30;34;33;48;27;80;47;9;48;20;19;11;50;5;0;29;17;37;14;21;24;22;4;7;10;41;;
644;78;17;0;33;87;70;82;68;55;43;70;46;35;44;35;43;51;0;0;0;0;24;21;27;;3;84;;
645;91;0;0;;0;;;;;;;;0;;;;18;0;21;22;0;;;;;;;;
646;67;0;45;0;0;0;78;;30;;0;;;;0;;44;0;0;;;;;;;;;;
647;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;
648;85;57;86;37;54;52;59;36;42;36;56;59;61;64;68;15;22;27;18;29;0;35;48;37;0;0;73;;
649;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;
650;35;5;24;12;3;1;6;1;19;9;4;9;1;3;1;0;;;;;;;;;;;33;;
651;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
652;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;
653;85;6;54;46;98;42;86;33;51;75;63;54;29;0;1;0;62;24;20;0;0;1;;1;;0;97;;
654;77;11;53;19;8;71;65;33;33;32;1;32;10;41;12;;17;17;16;6;42;15;20;10;0;13;115;;
655;12;2;6;6;0;0;;;;;;;;;;;;;;;;;;;;;0;;
656;28;16;11;0;0;15;;;0;;;;;;;;0;;;;;;;;;;6;;
657;87;47;79;75;48;61;51;52;55;54;54;45;1;2;2;0;32;23;20;5;0;1;4;4;3;1;75;;
658;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
659;75;25;57;35;42;55;77;49;48;53;62;51;6;46;40;8;38;22;32;10;10;23;9;9;0;10;88;;
660;22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
661;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
662;80;2;36;16;8;18;32;25;19;4;45;31;35;9;6;5;22;2;2;1;22;17;13;12;9;8;50;;
663;27;14;20;0;3;0;;;;;;;;;;;;;;;;;;;;;;;
664;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
665;67;27;63;31;20;5;84;0;23;37;20;42;12;5;10;0;50;0;;;;3;26;3;;2;100;;
666;71;8;97;17;5;34;11;2;39;56;2;30;11;26;23;1;8;19;13;12;19;9;1;14;3;7;65;;
667;75;60;60;51;11;42;51;58;42;39;37;42;10;37;37;25;32;29;25;23;21;27;24;15;0;2;91;;
668;3;2;;0;;;;;;;;;;;;;;;;;;;;;;;2;;
669;78;39;45;63;36;33;87;43;12;0;16;58;51;6;0;;18;8;14;10;38;34;4;34;0;31;89;;
670;74;41;36;22;23;66;59;31;29;66;29;42;36;38;9;;39;21;23;16;11;20;19;17;5;7;49;;
671;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
672;49;;53;0;;0;;;;;;;0;;;0;;;;;;;;;;;;;
673;8;5;7;5;10;0;0;;;;;;;;;;0;;;;;;;;;;4;;
674;0;;;;;;;;;;;;;;;;;;;;;;;;;;0;;
675;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;
676;56;5;0;;1;;;;;0;;;0;;;;3;3;0;;;;;;;;0;;
677;63;2;1;3;4;1;1;0;1;2;2;0;0;0;0;0;20;14;14;6;10;0;0;0;8;0;63;;
678;52;16;4;8;41;8;4;8;7;;2;12;11;5;0;0;0;0;;0;0;0;5;6;0;39;84;;
679;12;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;2
680;51;16;52;44;6;36;51;5;0;2;;10;11;15;16;11;49;7;1;;;;;;;;;;
681;71;;0;;;;0;;;;;13;0;1;0;;;;0;;;0;0;0;;0;0;;
682;94;20;73;31;33;84;1;68;67;0;62;60;16;0;53;2;14;28;11;0;0;1;0;0;0;0;0;;
683;2;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;
684;72;14;31;2;30;1;38;1;49;40;6;39;3;38;41;40;34;15;15;1;15;24;17;17;10;10;67;;
685;76;24;14;40;9;41;1;0;7;16;14;;8;2;0;;7;12;26;0;;0;;;;;87;;
686;30;5;0;3;7;7;1;5;;;0;0;;;;;0;;;;;;;;;;0;;
687;84;84;107;0;;89;88;64;71;74;71;52;0;49;52;37;33;19;17;19;0;21;23;0;0;0;81;;
688;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
689;80;73;59;48;35;40;60;0;;14;6;25;11;2;31;0;34;17;15;7;12;13;11;12;16;10;97;;
690;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
691;78;32;73;43;54;26;51;10;41;4;5;9;4;3;0;5;27;6;15;19;16;10;10;4;0;2;69;;
692;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;
693;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;
694;74;42;44;75;34;59;28;26;46;0;0;6;18;6;16;6;21;18;13;;14;31;0;40;;30;3;;
695;83;;2;;;7;4;2;2;0;2;3;44;2;0;0;35;15;16;2;13;2;2;2;0;1;3;;
696;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
697;52;2;0;;;;;;;;;;;;;;0;;;;;;;;;;0;;
698;13;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
699;77;0;0;9;41;50;72;;0;16;14;53;0;0;49;;27;11;10;11;11;15;0;6;;6;111;;
700;82;1;81;86;10;0;;0;1;;;;;;;;0;;;;;;;;;;;;
701;69;0;0;;77;0;0;73;;1;68;0;0;;;;62;16;0;;;2;0;1;;0;33;;
702;82;77;85;39;8;67;72;74;61;55;57;43;37;39;40;28;51;23;25;22;30;25;13;15;6;9;5;;
703;82;88;90;60;15;69;74;46;47;33;43;60;32;34;14;15;41;18;24;18;20;30;20;7;22;7;49;;
704;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
705;20;19;6;11;14;7;9;0;;;;;;;;;;;;;;;;;;;0;;
706;40;;26;21;21;22;27;1;10;9;10;11;14;12;4;1;5;0;0;;;;;;;;45;;
707;86;4;5;26;0;0;118;;0;;;50;0;;;0;93;;;6;;;;0;;0;113;;
708;77;80;64;39;48;68;75;35;37;50;20;49;26;31;30;12;39;12;10;25;32;18;23;15;10;6;55;;
709;80;0;86;56;51;2;49;67;42;40;23;32;24;26;21;4;44;4;12;13;21;18;15;14;7;9;75;;
710;81;85;8;39;38;22;54;59;49;60;60;46;30;37;1;0;57;12;25;0;17;6;16;6;6;4;87;;
711;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
712;79;18;79;84;65;70;70;74;60;50;46;42;41;36;38;36;56;2;23;17;6;24;12;7;15;5;84;;
713;78;71;84;18;30;26;0;0;19;;17;21;43;36;38;;21;0;0;;1;1;0;3;1;4;5;;
714;16;13;0;0;6;2;;;;;;;;;;;0;;;;;;;;;;0;;
715;49;;;;;;2;0;;0;;26;3;9;;;0;;;0;;0;6;0;;1;5;;
716;40;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;
717;78;36;66;38;30;47;70;2;44;4;12;45;15;36;9;4;37;16;10;8;7;7;14;1;9;4;78;;
718;77;92;72;69;19;49;92;49;42;50;67;46;28;30;35;36;23;19;21;19;21;19;15;12;5;8;80;;
719;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1
720;81;;0;0;0;0;43;;;;0;43;4;0;;;7;5;6;0;;7;1;0;;0;0;;
721;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
722;78;9;17;29;32;99;76;61;30;0;;42;40;;;;24;51;;0;0;0;0;;;1;99;;
723;67;22;62;19;0;62;68;43;54;49;40;28;11;11;31;15;54;8;8;8;12;14;9;10;4;13;57;;
724;75;56;2;18;11;44;78;36;60;5;35;40;42;52;14;1;43;12;13;0;32;14;1;12;0;10;46;;
725;76;65;73;41;66;73;84;100;81;59;73;52;33;37;28;10;41;11;28;11;27;33;32;27;20;9;67;;
726;78;53;79;58;56;62;65;58;45;40;53;40;44;55;39;34;41;29;31;29;38;25;17;13;12;12;78;;
727;24;18;22;14;14;8;12;0;;0;;0;0;0;;;;;;;;;;;;;32;;
728;83;16;115;64;89;80;86;92;41;0;70;53;47;47;43;47;30;26;25;41;51;42;35;19;2;3;52;;
729;62;48;2;27;16;39;39;18;0;18;18;18;18;16;0;1;27;3;0;10;18;0;0;;;0;73;;
730;76;19;63;32;6;65;83;0;40;9;18;50;12;18;42;;53;32;27;26;18;25;23;20;0;13;17;;
731;75;26;49;19;13;69;72;7;20;11;13;56;37;0;20;0;38;11;31;1;0;33;25;34;3;9;81;;
732;75;72;76;46;57;49;61;56;51;53;69;40;30;46;34;56;26;22;23;34;24;33;14;25;0;16;56;;
733;79;41;67;49;47;69;58;24;43;32;22;39;14;22;8;10;44;24;17;15;20;5;14;12;3;7;4;;
734;67;36;29;36;36;55;80;45;29;23;42;29;11;5;7;8;45;10;17;14;6;25;;1;0;5;66;;
735;50;38;52;34;13;12;39;13;7;19;18;15;1;;10;;0;;;;0;;;;;;;;
736;94;71;73;0;0;61;65;82;62;0;0;59;18;;0;35;65;31;0;0;0;;;;10;;108;;
737;70;40;27;31;0;74;75;32;49;14;14;33;9;;58;45;34;1;1;0;0;2;0;0;0;10;89;;
738;73;68;76;37;36;67;74;67;65;69;84;47;0;67;60;0;9;;0;;0;1;2;1;0;0;2;;
739;72;53;53;33;49;58;80;31;44;58;21;50;35;12;7;3;21;31;18;1;23;24;25;10;16;8;101;;
740;78;18;58;30;1;65;70;0;10;10;9;43;11;7;6;0;57;22;31;25;23;27;0;3;;4;63;;
741;73;12;43;34;29;4;52;30;44;40;11;38;8;22;16;45;32;15;22;6;6;16;18;16;0;11;66;;
742;78;60;71;67;61;44;69;23;35;58;36;45;40;46;40;41;23;7;25;3;23;12;19;18;7;12;79;;
743;67;;;;;;;;;;;;;;;;;;;;;;;;;;;;
744;29;13;22;13;6;3;3;3;2;8;6;;;;;;5;;;;;;;;;;0;;
745;32;6;3;;;;;;;;;;;;;;;;;;;;;;;;0;;
746;43;15;7;3;9;40;16;3;3;2;2;15;9;0;5;2;;;;;;;;;;;47;;
747;81;21;39;29;56;37;31;5;30;20;4;12;9;0;1;;19;15;18;29;22;12;18;15;0;15;77;;
748;52;16;0;;;;;;;;;;0;0;;;7;;;;;;;;;;56;;
749;81;23;;16;69;9;78;60;0;21;12;45;19;0;46;;58;19;17;21;6;1;6;3;0;3;60;;
750;16;3;12;16;0;0;0;0;;;;;;;;;0;;;;;;;;;;0;;
751;90;30;53;0;54;4;72;21;28;37;37;0;53;;0;0;100;28;;0;26;0;0;1;;0;100;;
752;79;6;0;58;31;81;36;30;51;42;45;49;38;1;45;0;22;19;26;21;12;7;0;17;0;1;4;;
753;68;8;28;30;33;2;47;13;30;1;2;39;9;2;17;7;40;8;15;4;3;7;1;6;0;2;64;;
754;74;60;;29;7;6;54;3;61;53;8;49;19;32;54;;45;28;28;29;30;29;18;18;0;11;104;;
755;82;22;80;85;65;81;1;70;66;20;62;37;2;44;47;47;47;25;20;17;14;9;8;7;6;5;25;;
756;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;
757;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
758;78;73;75;73;57;72;74;52;40;43;55;56;34;32;32;28;48;24;21;18;20;22;18;17;7;14;37;;
759;23;0;5;9;;6;2;;;;;;;;;;;;;;;;;;;;0;;
760;77;2;0;31;11;3;0;5;0;5;0;0;10;3;;;2;;16;;;;;0;0;0;0;;
761;49;48;35;12;1;13;13;7;5;3;4;13;12;5;4;;0;;;;;;;;;;;;16
762;77;29;59;24;84;86;67;59;17;63;15;32;9;3;33;2;22;16;22;3;26;22;3;24;17;9;116;;
763;79;90;34;0;100;97;7;46;44;54;59;41;48;40;35;0;10;22;14;25;4;6;0;5;4;0;91;;
764;28;6;3;5;7;4;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;45;;
765;85;20;73;56;83;88;80;68;48;64;46;69;59;62;0;0;23;30;28;30;0;34;34;0;34;35;46;;
766;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;
767;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
768;5;0;0;;;;;;;;;;;;;;;;;;;;;;;;0;;
769;36;26;11;23;29;21;0;0;15;12;8;2;;;;;0;;;;;;;;;;22;;
770;20;0;0;;;;;;;;;;;;;;0;;;;;;;;;;;;
771;80;14;12;15;17;25;105;6;53;50;24;40;11;65;55;21;63;14;14;20;19;25;1;7;0;6;43;;
772;87;45;70;79;65;53;79;67;65;60;36;49;7;40;2;6;29;15;16;15;0;17;4;11;7;5;0;;
773;14;6;0;6;4;6;;;;;;;;;;;;;;;;;;;;;19;;
774;32;;;;;1;;0;;;;;;;;;0;;;;;;;;;;;;
775;82;23;52;29;4;18;49;14;11;42;1;25;12;11;32;32;23;16;22;30;20;20;19;30;1;36;53;;
776;33;16;4;9;0;0;0;0;0;;0;;;;;;;;;;;;;;;;0;;
777;25;13;2;2;6;2;6;4;0;;;;;;;;0;;;;;;;;;;6;;
778;34;18;2;3;7;6;0;;;;;;;;;;0;;;;;;;;;;24;;
779;89;57;83;57;7;39;59;67;2;29;23;44;36;40;40;37;36;28;23;23;25;24;14;17;12;9;90;;
780;79;67;77;72;41;40;60;22;39;29;22;27;15;18;13;19;52;18;16;16;18;21;12;9;5;3;54;;
781;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
782;73;89;62;29;61;79;66;49;38;30;23;48;8;12;18;16;47;18;18;9;15;21;12;8;3;12;72;;
783;18;9;;0;;0;;;;;;;;;;;0;;;;;;;;;;;;2
784;8;0;;0;;;;;;;;;;;;;0;;;;;;;;;;;;
785;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;
786;75;44;55;55;69;53;47;55;56;51;17;13;11;39;29;12;24;20;29;39;44;5;;4;0;0;94;;
787;7;0;0;;0;;;;;;;;;;;;;;;;;;;;;;0;;
788;71;98;87;74;71;50;59;51;50;62;63;40;41;60;43;50;15;9;37;35;28;13;12;24;0;2;95;;
789;66;1;51;29;29;64;69;51;28;33;37;41;29;4;30;8;33;18;27;26;13;20;14;15;9;7;35;;
790;73;46;33;29;7;4;15;2;3;1;10;11;9;2;6;0;43;1;3;5;22;14;5;5;4;8;66;;
791;45;1;57;39;5;2;23;1;0;6;4;8;8;1;;;12;;;;;;;;;;32;;
792;84;13;0;12;38;;0;;16;;15;0;2;0;0;;66;;;;;;;6;;0;124;;
793;35;14;;20;;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;
794;89;8;64;66;67;6;63;0;4;69;53;49;35;0;48;48;11;16;13;1;1;13;1;1;1;2;62;;
795;71;62;3;56;3;53;3;10;34;;;2;2;;1;;13;;33;;0;;;0;;;50;;
796;77;45;61;79;41;46;62;71;53;26;6;47;23;25;18;26;10;;9;0;0;0;27;27;0;25;62;;
797;72;11;52;31;6;47;43;3;2;2;19;27;19;23;3;14;16;11;9;8;8;13;13;18;0;16;47;;
798;78;;;0;;;;2;2;;1;0;;;;;6;0;0;;;;;;;;0;;
799;75;11;50;32;49;56;64;41;51;25;54;34;8;9;22;2;44;14;11;11;19;20;7;0;6;6;87;;
800;80;23;47;18;18;36;52;38;28;0;39;30;2;23;15;;45;14;7;10;7;13;5;2;2;1;58;;
801;77;101;88;91;77;66;71;67;73;66;75;58;46;56;3;2;32;47;30;1;18;3;3;3;3;3;61;;
802;68;86;48;28;38;49;45;57;48;31;71;28;8;9;26;14;23;17;20;24;0;14;13;15;4;12;53;;
803;26;0;;;;;;;;;;;;;;;0;;;;;;;;;;;;
804;76;44;43;2;27;3;15;4;60;14;10;18;32;0;19;;31;33;32;14;25;22;;14;9;0;48;;
805;88;0;;;0;;0;0;;;;1;0;0;;0;5;0;0;0;;;;;;;;;
806;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
807;75;77;79;72;71;77;75;54;51;0;76;67;54;0;47;60;22;19;19;33;29;13;12;10;0;12;82;;
808;5;0;;;;;;;;;;;;;;;;;;;;;;;;;0;;
809;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
810;81;47;66;22;47;10;32;41;54;35;49;20;1;0;32;0;27;0;0;22;7;17;17;10;8;10;78;;
811;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
812;31;15;15;14;25;25;31;22;0;0;0;0;0;;;;;;;;;;;;;;;;
813;82;47;74;50;4;76;74;56;38;37;32;47;5;7;41;0;30;14;20;11;16;20;16;14;10;7;66;;
814;81;4;0;22;1;;0;0;43;23;25;0;1;0;;;28;22;0;0;3;3;1;3;0;0;46;;
815;27;15;0;;;0;;;;;;;;;;;0;;;;;;;;;;;;
816;3;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;
817;77;32;63;18;42;75;73;42;49;47;49;33;39;40;47;38;18;26;24;18;17;22;20;17;10;9;44;;
818;84;23;56;74;64;83;36;1;47;67;59;43;26;;42;46;29;3;0;0;0;3;3;3;0;0;2;;
819;79;23;46;16;65;15;93;43;49;8;55;37;10;51;;0;36;5;33;16;25;24;25;0;;8;71;;
820;81;50;36;27;10;3;44;3;17;5;3;41;11;3;3;3;26;16;11;2;7;18;12;1;2;4;71;;
821;73;31;37;0;3;43;67;80;8;24;1;17;5;5;26;0;16;9;5;19;0;0;0;0;;;40;;
822;64;;0;;;;;;0;;;53;8;0;37;54;;0;0;0;0;;0;;;0;;;
823;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;
824;79;8;5;52;9;9;72;78;6;3;7;56;12;3;0;13;5;21;2;5;;16;15;4;1;5;88;;
825;52;52;;;7;1;8;0;;33;;0;0;;;;58;;;;;;;;;;49;;
826;19;11;6;14;0;;0;;;;;;;;;;;;;;;;;;;;11;;
827;18;0;;0;10;0;;;;;;;;;;;;;;;;;;;;;;;
828;87;35;45;36;20;86;84;60;14;21;43;49;0;36;50;31;69;18;2;0;0;15;13;13;14;11;10;;
829;8;3;5;8;;;;;;;;;;;;;0;;;;;;;;;;0;;
830;74;39;59;60;70;51;69;1;38;13;37;48;36;33;38;16;25;9;10;36;0;3;;3;2;33;24;;
831;77;91;54;2;18;5;53;21;45;42;32;35;15;26;32;24;14;18;0;28;31;17;0;19;29;16;106;;
832;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;
833;74;2;4;3;3;0;0;0;;;;32;12;0;0;0;11;1;11;0;1;;;;;0;0;;
834;76;21;49;29;24;21;31;7;10;1;25;19;17;22;19;1;23;15;7;9;3;16;6;13;7;11;50;;
835;16;9;2;6;0;;;;;;;;;;;;;;;;;;;;;;0;;
836;10;0;5;3;;;;;;;;;;;;;0;;;;;;;;;;;;
837;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
838;4;4;;;;;;;;;;;;;;;;;;;;;;;;;0;;
839;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
840;42;29;49;31;34;22;3;6;13;7;2;;0;;;;;;;;;;;;;;29;;
841;76;44;57;30;45;53;44;43;24;17;40;56;39;16;25;19;25;26;27;17;1;15;16;24;8;17;65;;
842;78;98;88;66;67;64;62;57;52;37;51;36;26;31;35;43;24;21;23;23;25;24;18;17;14;10;64;;
843;82;0;87;49;51;65;59;0;45;1;4;52;49;36;29;8;4;22;24;24;20;19;16;14;6;4;31;;
844;92;11;54;0;;;;;;;;;0;0;0;0;3;;;;;;;;;;0;;
845;35;;0;;0;;;0;0;;;13;16;14;16;0;40;;;;;;;;;;;;
846;18;15;18;4;0;0;0;;;;;;;;;;0;;;;;;;;;;;;
847;26;3;0;3;0;0;;;;;;;;;;;0;;;;;;;;;;;;
848;41;2;4;6;5;4;3;1;0;4;12;14;2;8;1;0;0;;;0;;;;;;0;0;;
849;81;91;84;58;24;73;81;78;63;55;49;44;26;31;22;10;25;20;30;8;12;15;14;7;8;7;38;;
850;81;13;0;7;28;;0;0;0;0;0;;;;;;20;2;;0;0;5;0;;;0;67;;
851;81;51;44;30;46;52;68;17;46;16;13;37;7;6;10;12;29;5;0;0;;17;21;7;0;13;73;;
852;69;1;0;2;36;8;0;0;7;47;15;26;26;22;;;58;0;11;0;0;7;7;0;0;10;89;;
853;10;9;9;;;;;;;;;;;;;;;;;;;;;;;;;;
854;11;11;0;13;;;;;;;;;;;;;;;;;;;;;;;;;
855;75;87;95;67;87;62;78;54;52;39;50;41;29;35;38;59;30;26;22;22;20;24;18;18;11;6;46;;
856;71;42;64;52;2;58;57;60;36;12;54;43;12;12;28;0;52;20;13;21;;26;13;13;0;11;34;;
857;75;103;111;71;100;66;76;79;73;61;64;39;37;55;38;0;29;28;28;25;20;18;16;9;0;8;83;;
858;20;1;1;8;0;;0;;0;;;;;;;;3;;;;;;;;;;;;
859;18;0;;0;0;0;0;;;;;;;;;;;;;;;;;;;;;;
860;82;25;17;39;0;58;83;42;41;56;70;44;54;;0;0;22;30;24;26;20;1;1;10;0;1;2;;
861;79;77;76;53;74;78;65;60;55;48;52;53;42;39;30;37;24;25;25;29;39;23;20;23;15;21;77;;
862;73;86;;73;90;0;38;66;39;;1;42;2;;0;0;14;;1;0;0;10;0;0;0;0;11;;
863;92;0;;0;0;;;;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;
864;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;0;;
865;3;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;
866;81;2;22;24;8;15;17;4;2;32;7;5;7;1;4;31;49;12;9;10;9;16;0;;6;8;81;;
867;71;99;83;41;59;52;73;52;53;34;61;33;24;30;27;23;48;19;26;18;20;28;12;11;0;4;34;;
868;82;52;69;30;54;56;51;44;54;65;60;44;9;48;46;;41;23;21;22;30;23;12;8;0;2;103;;
869;84;88;40;90;71;67;55;18;46;30;36;41;26;33;22;1;27;20;17;23;16;27;23;14;4;20;51;;
870;78;15;71;73;18;76;80;46;32;28;34;42;31;48;21;11;35;18;20;12;14;26;18;17;6;10;74;;
871;65;;0;0;34;0;0;8;26;0;33;;11;;0;;10;37;;;0;23;;6;;0;68;;
872;23;8;6;0;0;0;0;;;;;;;;;;;;;;;;;;;;3;;
873;76;71;91;83;87;75;73;6;48;;58;39;43;25;2;;46;25;23;24;;22;25;17;0;21;51;;
874;80;19;24;33;26;49;54;46;44;30;31;33;22;8;28;8;36;13;18;25;25;15;3;6;10;12;72;;
875;84;20;87;61;5;44;63;52;48;45;43;23;30;26;20;32;27;21;7;18;20;21;22;2;6;5;51;;
876;43;;0;0;0;0;;;;;0;;3;3;1;;;;;;;;;;;;;;
877;73;97;63;56;72;31;42;31;31;29;45;35;20;27;21;21;43;11;11;0;10;20;20;22;0;12;79;;
878;76;68;74;28;77;75;73;64;54;43;58;49;10;42;23;22;42;18;24;22;21;22;16;15;9;7;42;;
879;38;1;3;10;3;0;0;0;0;;;;;;;;;;;;;;;;;;0;;
880;75;68;76;61;41;61;75;46;47;41;32;63;24;33;37;40;31;17;22;30;27;25;28;31;23;30;76;;
881;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
882;12;6;0;0;;;;;;;;;;;;;;;;;;;;;;;11;;
883;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
884;10;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;
885;70;44;48;36;40;34;31;0;11;9;4;0;4;10;9;2;64;27;17;0;19;;;0;;0;69;;
886;8;7;1;0;;;;;;;;;;;;;;;;;;;;;;;6;;
887;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;
888;43;;;;0;;;;;;;;0;;;;;;;;;;;;;;;;
889;19;1;;0;0;;;;;;;;;;;;;;;;;;;;;;0;;
890;89;115;96;99;95;99;89;61;65;52;1;9;9;9;10;8;10;16;9;8;8;14;10;1;;1;96;;
891;77;89;78;63;82;54;64;56;49;31;30;36;6;27;45;33;40;14;16;19;21;21;11;14;2;6;12;;
892;71;16;0;6;0;15;0;;;;0;0;0;;;;2;;;;;;;;;;;;
893;38;3;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;
894;78;54;44;53;50;63;66;61;25;58;60;35;45;10;34;37;24;1;21;28;20;22;17;13;9;10;81;;
895;25;6;0;8;0;4;1;0;;;;;;;;;;;;;;;;;;;5;;
