code_module;code_presentation;id_student;gender;region;highest_education;imd_band;age_band;num_of_prev_attempts;studied_credits;disability;final_result
FFF;2014J;649212;M;North Region;Lower Than A Level;oct-20;0-35;0;90;N;Pass
FFF;2014J;649230;F;Scotland;Lower Than A Level;0-10%;0-35;0;180;N;Withdrawn
FFF;2014J;649258;M;Wales;A Level or Equivalent;70-80%;0-35;0;120;N;Fail
FFF;2014J;649284;M;South East Region;Lower Than A Level;30-40%;0-35;0;120;N;Pass
FFF;2014J;649325;F;West Midlands Region;A Level or Equivalent;0-10%;0-35;0;60;N;Withdrawn
FFF;2014J;649336;M;South West Region;A Level or Equivalent;40-50%;0-35;0;60;N;Withdrawn
FFF;2014J;649379;F;South East Region;A Level or Equivalent;60-70%;0-35;0;120;N;Pass
FFF;2014J;649385;M;South East Region;A Level or Equivalent;60-70%;0-35;0;90;Y;Withdrawn
FFF;2014J;649389;M;East Midlands Region;Lower Than A Level;50-60%;0-35;0;60;N;Withdrawn
FFF;2014J;649400;M;North Western Region;HE Qualification;90-100%;0-35;0;120;N;Pass
FFF;2014J;649434;M;London Region;Lower Than A Level;0-10%;0-35;0;120;N;Pass
FFF;2014J;649435;M;North Region;Lower Than A Level;;35-55;0;90;N;Pass
FFF;2014J;649457;F;North Western Region;A Level or Equivalent;80-90%;0-35;0;90;N;Pass
FFF;2014J;649469;M;Yorkshire Region;A Level or Equivalent;30-40%;35-55;0;60;N;Fail
FFF;2014J;649523;M;North Western Region;Lower Than A Level;0-10%;0-35;0;120;N;Withdrawn
FFF;2014J;649547;M;Scotland;Lower Than A Level;30-40%;0-35;0;60;N;Withdrawn
FFF;2014J;649555;M;South Region;Lower Than A Level;50-60%;0-35;0;120;N;Withdrawn
FFF;2014J;649566;M;North Region;Lower Than A Level;;0-35;0;120;N;Fail
FFF;2014J;649580;M;London Region;A Level or Equivalent;40-50%;0-35;0;60;N;Withdrawn
FFF;2014J;649619;M;East Anglian Region;Lower Than A Level;90-100%;0-35;0;120;N;Distinction
FFF;2014J;649735;M;South West Region;A Level or Equivalent;30-40%;0-35;0;90;N;Pass
FFF;2014J;649764;F;London Region;Lower Than A Level;0-10%;0-35;0;60;N;Withdrawn
FFF;2014J;649806;M;Yorkshire Region;A Level or Equivalent;70-80%;0-35;0;60;N;Fail
FFF;2014J;649849;M;South East Region;A Level or Equivalent;30-40%;0-35;0;90;N;Withdrawn
FFF;2014J;649891;M;London Region;Lower Than A Level;60-70%;35-55;0;60;N;Withdrawn
FFF;2014J;649926;M;Scotland;HE Qualification;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;649952;M;North Region;Lower Than A Level;;0-35;0;60;N;Pass
FFF;2014J;649954;F;London Region;A Level or Equivalent;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;649979;M;Yorkshire Region;A Level or Equivalent;70-80%;0-35;0;120;N;Pass
FFF;2014J;650031;F;North Western Region;Lower Than A Level;30-40%;0-35;0;120;N;Fail
FFF;2014J;650048;M;South Region;Lower Than A Level;80-90%;0-35;0;120;N;Fail
FFF;2014J;650052;F;West Midlands Region;HE Qualification;60-70%;0-35;0;120;N;Withdrawn
FFF;2014J;650054;F;London Region;A Level or Equivalent;20-30%;0-35;0;120;N;Withdrawn
FFF;2014J;650085;M;East Midlands Region;A Level or Equivalent;80-90%;0-35;0;90;N;Withdrawn
FFF;2014J;650108;F;East Midlands Region;A Level or Equivalent;50-60%;0-35;0;120;N;Pass
FFF;2014J;650123;F;South East Region;A Level or Equivalent;80-90%;0-35;0;60;N;Withdrawn
FFF;2014J;650148;M;West Midlands Region;A Level or Equivalent;40-50%;0-35;0;150;N;Withdrawn
FFF;2014J;650160;M;Wales;Lower Than A Level;20-30%;0-35;0;120;N;Distinction
FFF;2014J;650170;M;East Midlands Region;Lower Than A Level;60-70%;0-35;0;60;N;Fail
FFF;2014J;650180;M;London Region;Lower Than A Level;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;650251;M;East Midlands Region;A Level or Equivalent;oct-20;0-35;0;60;N;Distinction
FFF;2014J;650285;F;South East Region;HE Qualification;50-60%;35-55;0;60;N;Withdrawn
FFF;2014J;650287;F;Ireland;Lower Than A Level;0-10%;35-55;0;120;N;Withdrawn
FFF;2014J;650321;M;East Anglian Region;Lower Than A Level;30-40%;0-35;0;60;N;Withdrawn
FFF;2014J;650353;M;East Anglian Region;Lower Than A Level;80-90%;0-35;0;120;N;Withdrawn
FFF;2014J;650363;M;South East Region;A Level or Equivalent;30-40%;0-35;0;90;N;Pass
FFF;2014J;650370;F;Scotland;HE Qualification;oct-20;0-35;0;90;N;Pass
FFF;2014J;650398;M;South East Region;A Level or Equivalent;oct-20;0-35;0;180;N;Withdrawn
FFF;2014J;650400;M;East Midlands Region;A Level or Equivalent;90-100%;0-35;0;120;N;Withdrawn
FFF;2014J;650424;M;West Midlands Region;Lower Than A Level;0-10%;0-35;0;120;N;Pass
FFF;2014J;650461;M;Yorkshire Region;Lower Than A Level;40-50%;0-35;0;60;N;Pass
FFF;2014J;650464;M;London Region;Lower Than A Level;80-90%;0-35;0;60;N;Withdrawn
FFF;2014J;650469;M;Yorkshire Region;A Level or Equivalent;70-80%;0-35;0;120;N;Pass
FFF;2014J;650473;M;West Midlands Region;A Level or Equivalent;0-10%;0-35;0;60;N;Pass
FFF;2014J;650543;M;South West Region;A Level or Equivalent;40-50%;0-35;0;60;N;Fail
FFF;2014J;650544;M;South Region;Lower Than A Level;60-70%;35-55;0;90;N;Withdrawn
FFF;2014J;650570;M;Yorkshire Region;HE Qualification;70-80%;0-35;0;120;N;Pass
FFF;2014J;650637;M;Yorkshire Region;Lower Than A Level;80-90%;0-35;0;120;N;Withdrawn
FFF;2014J;650682;M;Wales;Lower Than A Level;30-40%;0-35;0;120;N;Withdrawn
FFF;2014J;650716;M;London Region;A Level or Equivalent;70-80%;35-55;0;120;N;Fail
FFF;2014J;650717;M;East Anglian Region;Lower Than A Level;30-40%;0-35;0;150;N;Withdrawn
FFF;2014J;650758;M;Yorkshire Region;Lower Than A Level;20-30%;35-55;0;120;N;Fail
FFF;2014J;650791;M;Scotland;A Level or Equivalent;40-50%;0-35;0;120;N;Withdrawn
FFF;2014J;650861;F;Scotland;Post Graduate Qualification;80-90%;0-35;0;60;N;Fail
FFF;2014J;650866;M;Wales;A Level or Equivalent;30-40%;35-55;0;60;N;Pass
FFF;2014J;650923;M;South West Region;A Level or Equivalent;30-40%;0-35;0;60;N;Pass
FFF;2014J;650952;M;South Region;Lower Than A Level;70-80%;35-55;0;60;N;Withdrawn
FFF;2014J;650960;M;East Anglian Region;A Level or Equivalent;70-80%;0-35;0;60;N;Pass
FFF;2014J;651040;M;South East Region;A Level or Equivalent;60-70%;0-35;0;120;N;Pass
FFF;2014J;651121;M;West Midlands Region;Lower Than A Level;70-80%;0-35;0;90;N;Pass
FFF;2014J;651126;M;South East Region;Lower Than A Level;30-40%;0-35;0;120;N;Pass
FFF;2014J;651182;M;West Midlands Region;Lower Than A Level;50-60%;0-35;0;60;N;Pass
FFF;2014J;651200;M;North Western Region;A Level or Equivalent;40-50%;0-35;0;60;N;Fail
FFF;2014J;651238;M;North Western Region;Lower Than A Level;40-50%;0-35;0;60;N;Pass
FFF;2014J;651253;M;Scotland;HE Qualification;30-40%;0-35;0;60;N;Withdrawn
FFF;2014J;651255;F;Wales;A Level or Equivalent;20-30%;35-55;0;60;N;Fail
FFF;2014J;651330;M;East Midlands Region;A Level or Equivalent;80-90%;0-35;0;150;Y;Fail
FFF;2014J;651334;M;North Western Region;A Level or Equivalent;oct-20;0-35;0;60;N;Fail
FFF;2014J;651351;F;East Midlands Region;Lower Than A Level;20-30%;0-35;0;120;N;Withdrawn
FFF;2014J;651354;M;Yorkshire Region;Lower Than A Level;0-10%;0-35;0;90;N;Pass
FFF;2014J;651381;M;South Region;Lower Than A Level;40-50%;0-35;0;60;N;Pass
FFF;2014J;651398;M;South Region;Lower Than A Level;;0-35;0;120;N;Withdrawn
FFF;2014J;651419;M;Wales;Lower Than A Level;90-100%;0-35;0;60;N;Pass
FFF;2014J;651473;F;North Western Region;A Level or Equivalent;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;651478;M;East Anglian Region;A Level or Equivalent;80-90%;0-35;0;90;N;Distinction
FFF;2014J;651498;M;East Anglian Region;Lower Than A Level;80-90%;0-35;0;60;N;Pass
FFF;2014J;651555;M;West Midlands Region;A Level or Equivalent;60-70%;0-35;0;60;N;Distinction
FFF;2014J;651598;F;North Region;Lower Than A Level;;0-35;0;60;N;Distinction
FFF;2014J;651608;F;East Anglian Region;A Level or Equivalent;60-70%;35-55;0;120;N;Withdrawn
FFF;2014J;651611;M;Yorkshire Region;Lower Than A Level;0-10%;0-35;0;120;Y;Withdrawn
FFF;2014J;651639;M;East Anglian Region;A Level or Equivalent;90-100%;35-55;0;120;N;Withdrawn
FFF;2014J;651693;M;Ireland;A Level or Equivalent;30-40%;0-35;0;60;N;Fail
FFF;2014J;651697;M;East Anglian Region;Lower Than A Level;80-90%;0-35;0;120;N;Withdrawn
FFF;2014J;651879;M;South West Region;A Level or Equivalent;90-100%;0-35;0;60;N;Withdrawn
FFF;2014J;651881;M;East Midlands Region;A Level or Equivalent;oct-20;0-35;0;60;Y;Pass
FFF;2014J;651886;M;Scotland;HE Qualification;50-60%;0-35;0;90;N;Withdrawn
FFF;2014J;651927;M;East Anglian Region;A Level or Equivalent;70-80%;0-35;0;120;N;Distinction
FFF;2014J;651972;F;Ireland;Lower Than A Level;60-70%;35-55;0;60;N;Fail
FFF;2014J;651990;M;South West Region;A Level or Equivalent;30-40%;0-35;0;60;N;Pass
FFF;2014J;652008;M;South Region;HE Qualification;60-70%;0-35;0;60;N;Pass
FFF;2014J;652025;M;West Midlands Region;A Level or Equivalent;30-40%;0-35;0;120;N;Withdrawn
FFF;2014J;652064;M;South West Region;Lower Than A Level;20-30%;35-55;0;60;N;Distinction
FFF;2014J;652087;M;West Midlands Region;A Level or Equivalent;70-80%;0-35;0;60;N;Pass
FFF;2014J;652311;M;North Western Region;A Level or Equivalent;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;652333;F;East Anglian Region;Lower Than A Level;20-30%;35-55;0;150;N;Pass
FFF;2014J;652335;M;South Region;Lower Than A Level;90-100%;35-55;0;60;N;Pass
FFF;2014J;652336;M;Wales;A Level or Equivalent;80-90%;0-35;0;120;N;Withdrawn
FFF;2014J;652438;F;Ireland;Lower Than A Level;;0-35;0;60;N;Pass
FFF;2014J;652569;M;London Region;Lower Than A Level;0-10%;0-35;0;60;N;Withdrawn
FFF;2014J;652576;M;Wales;HE Qualification;20-30%;0-35;0;120;N;Pass
FFF;2014J;652593;M;South Region;Lower Than A Level;80-90%;35-55;0;120;N;Withdrawn
FFF;2014J;652625;F;Wales;Lower Than A Level;60-70%;0-35;0;60;Y;Distinction
FFF;2014J;652647;M;West Midlands Region;Lower Than A Level;50-60%;0-35;0;90;N;Fail
FFF;2014J;652659;M;East Midlands Region;Lower Than A Level;60-70%;0-35;0;60;N;Pass
FFF;2014J;652664;M;Yorkshire Region;A Level or Equivalent;60-70%;0-35;0;60;N;Fail
FFF;2014J;652672;F;South Region;A Level or Equivalent;70-80%;0-35;0;60;N;Pass
FFF;2014J;652684;M;North Region;A Level or Equivalent;80-90%;0-35;0;60;N;Distinction
FFF;2014J;652706;M;North Region;A Level or Equivalent;50-60%;0-35;0;120;N;Withdrawn
FFF;2014J;652711;M;Wales;Lower Than A Level;50-60%;35-55;0;60;N;Pass
FFF;2014J;652752;M;North Western Region;Lower Than A Level;oct-20;0-35;0;120;N;Fail
FFF;2014J;652753;M;South Region;A Level or Equivalent;40-50%;0-35;0;120;N;Pass
FFF;2014J;652769;M;Ireland;A Level or Equivalent;60-70%;0-35;0;60;N;Fail
FFF;2014J;652788;M;South Region;Lower Than A Level;30-40%;0-35;0;60;N;Distinction
FFF;2014J;652801;F;Wales;Lower Than A Level;20-30%;35-55;0;60;Y;Withdrawn
FFF;2014J;652824;M;South West Region;Lower Than A Level;0-10%;0-35;0;60;N;Fail
FFF;2014J;652832;M;South East Region;Lower Than A Level;60-70%;35-55;0;60;N;Withdrawn
FFF;2014J;652887;F;Scotland;A Level or Equivalent;40-50%;0-35;0;120;N;Pass
FFF;2014J;652890;M;West Midlands Region;Lower Than A Level;oct-20;0-35;0;120;N;Fail
FFF;2014J;652898;M;North Western Region;Lower Than A Level;oct-20;0-35;0;90;N;Pass
FFF;2014J;652994;M;North Western Region;Lower Than A Level;oct-20;0-35;0;120;N;Pass
FFF;2014J;652998;M;South Region;Lower Than A Level;90-100%;0-35;0;60;N;Fail
FFF;2014J;653045;M;Ireland;Lower Than A Level;90-100%;35-55;0;60;N;Pass
FFF;2014J;653051;F;South Region;Lower Than A Level;70-80%;0-35;0;180;Y;Withdrawn
FFF;2014J;653115;F;Yorkshire Region;HE Qualification;0-10%;35-55;0;120;N;Pass
FFF;2014J;653144;M;Scotland;HE Qualification;50-60%;0-35;0;90;N;Withdrawn
FFF;2014J;653174;M;East Anglian Region;Lower Than A Level;0-10%;0-35;0;60;N;Withdrawn
FFF;2014J;653183;M;East Midlands Region;Lower Than A Level;30-40%;0-35;0;90;N;Withdrawn
FFF;2014J;653206;M;London Region;Lower Than A Level;20-30%;0-35;0;240;N;Withdrawn
FFF;2014J;653255;M;London Region;A Level or Equivalent;oct-20;0-35;0;120;N;Withdrawn
FFF;2014J;653297;M;North Region;Lower Than A Level;;0-35;0;60;N;Pass
FFF;2014J;653301;F;Ireland;A Level or Equivalent;70-80%;0-35;0;90;N;Pass
FFF;2014J;653336;M;Yorkshire Region;Lower Than A Level;0-10%;0-35;0;60;N;Withdrawn
FFF;2014J;653356;F;Yorkshire Region;Lower Than A Level;50-60%;0-35;0;60;N;Withdrawn
FFF;2014J;653372;M;North Western Region;A Level or Equivalent;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;653381;M;East Anglian Region;A Level or Equivalent;50-60%;0-35;0;120;N;Pass
FFF;2014J;653417;M;London Region;A Level or Equivalent;70-80%;0-35;0;120;N;Pass
FFF;2014J;653536;M;East Midlands Region;Lower Than A Level;oct-20;0-35;0;60;N;Pass
FFF;2014J;653558;M;South East Region;Lower Than A Level;oct-20;0-35;0;60;N;Pass
FFF;2014J;653567;M;North Region;A Level or Equivalent;90-100%;0-35;0;60;N;Pass
FFF;2014J;653595;M;South East Region;HE Qualification;oct-20;0-35;0;60;N;Pass
FFF;2014J;653616;M;West Midlands Region;Lower Than A Level;30-40%;0-35;0;60;N;Withdrawn
FFF;2014J;653653;M;South Region;Lower Than A Level;oct-20;0-35;0;90;Y;Pass
FFF;2014J;653659;M;North Region;A Level or Equivalent;20-30%;0-35;0;60;N;Fail
FFF;2014J;653747;F;Wales;A Level or Equivalent;40-50%;0-35;0;90;N;Withdrawn
FFF;2014J;653773;M;London Region;A Level or Equivalent;20-30%;0-35;0;60;Y;Pass
FFF;2014J;653797;M;South East Region;Lower Than A Level;30-40%;0-35;0;60;Y;Withdrawn
FFF;2014J;653841;M;Yorkshire Region;Lower Than A Level;60-70%;0-35;0;90;N;Pass
FFF;2014J;653846;M;North Western Region;A Level or Equivalent;40-50%;35-55;0;120;N;Withdrawn
FFF;2014J;653848;M;North Region;Lower Than A Level;oct-20;0-35;0;120;Y;Withdrawn
FFF;2014J;653854;M;North Western Region;HE Qualification;0-10%;0-35;0;120;N;Withdrawn
FFF;2014J;653857;M;Scotland;HE Qualification;30-40%;35-55;0;90;N;Fail
FFF;2014J;653988;M;London Region;No Formal quals;oct-20;0-35;0;120;N;Fail
FFF;2014J;654045;F;Wales;HE Qualification;50-60%;35-55;0;60;N;Pass
FFF;2014J;654048;M;Yorkshire Region;Lower Than A Level;30-40%;0-35;0;240;N;Withdrawn
FFF;2014J;654094;M;Scotland;Lower Than A Level;60-70%;0-35;0;60;Y;Withdrawn
FFF;2014J;654112;M;South Region;Lower Than A Level;90-100%;35-55;0;60;N;Withdrawn
FFF;2014J;654114;M;Yorkshire Region;Lower Than A Level;0-10%;0-35;0;120;N;Pass
FFF;2014J;654169;M;North Region;Lower Than A Level;;0-35;0;60;N;Pass
FFF;2014J;654217;M;North Region;Lower Than A Level;70-80%;35-55;0;60;N;Pass
FFF;2014J;654228;F;Scotland;Post Graduate Qualification;90-100%;35-55;0;60;N;Withdrawn
FFF;2014J;654236;M;North Region;A Level or Equivalent;;0-35;0;90;N;Pass
FFF;2014J;654260;M;Ireland;A Level or Equivalent;;0-35;0;120;N;Distinction
FFF;2014J;654289;M;South Region;Lower Than A Level;40-50%;0-35;0;120;N;Withdrawn
FFF;2014J;654322;M;London Region;A Level or Equivalent;60-70%;0-35;0;120;Y;Withdrawn
FFF;2014J;654338;F;West Midlands Region;Lower Than A Level;0-10%;0-35;0;90;N;Withdrawn
FFF;2014J;654339;M;South Region;Lower Than A Level;50-60%;35-55;0;60;N;Pass
FFF;2014J;654351;M;Scotland;HE Qualification;80-90%;0-35;0;90;N;Fail
FFF;2014J;654407;M;North Region;Lower Than A Level;0-10%;0-35;0;150;N;Withdrawn
FFF;2014J;654432;M;London Region;HE Qualification;20-30%;35-55;0;60;N;Withdrawn
FFF;2014J;654441;M;Yorkshire Region;A Level or Equivalent;60-70%;0-35;0;60;N;Fail
FFF;2014J;654563;M;East Midlands Region;Lower Than A Level;20-30%;0-35;0;60;N;Withdrawn
FFF;2014J;654565;M;East Anglian Region;A Level or Equivalent;90-100%;0-35;0;120;N;Pass
FFF;2014J;654578;M;North Region;A Level or Equivalent;80-90%;0-35;0;60;N;Pass
FFF;2014J;654597;M;East Anglian Region;Lower Than A Level;80-90%;0-35;0;120;N;Pass
FFF;2014J;654619;M;London Region;Lower Than A Level;oct-20;35-55;0;120;N;Withdrawn
FFF;2014J;654620;F;South West Region;A Level or Equivalent;60-70%;0-35;0;120;N;Withdrawn
FFF;2014J;654671;F;South Region;A Level or Equivalent;20-30%;0-35;0;150;Y;Withdrawn
FFF;2014J;654677;M;North Western Region;Lower Than A Level;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;654684;F;North Region;Lower Than A Level;;0-35;0;90;N;Withdrawn
FFF;2014J;654692;M;Ireland;A Level or Equivalent;80-90%;0-35;0;60;N;Fail
FFF;2014J;654698;M;North Western Region;Lower Than A Level;20-30%;0-35;0;60;N;Withdrawn
FFF;2014J;654732;F;London Region;Lower Than A Level;oct-20;0-35;0;120;N;Withdrawn
FFF;2014J;654738;M;East Midlands Region;Lower Than A Level;90-100%;0-35;0;120;N;Withdrawn
FFF;2014J;654816;F;London Region;Lower Than A Level;oct-20;35-55;0;180;N;Withdrawn
FFF;2014J;654819;M;Wales;Lower Than A Level;0-10%;0-35;0;90;Y;Distinction
FFF;2014J;654824;M;North Region;Lower Than A Level;;35-55;0;60;N;Pass
FFF;2014J;654834;M;West Midlands Region;A Level or Equivalent;30-40%;0-35;0;120;N;Distinction
FFF;2014J;654852;F;East Midlands Region;Lower Than A Level;30-40%;0-35;0;60;N;Withdrawn
FFF;2014J;654867;F;Scotland;HE Qualification;70-80%;0-35;0;60;N;Distinction
FFF;2014J;654943;M;South East Region;A Level or Equivalent;30-40%;0-35;0;120;N;Withdrawn
FFF;2014J;654947;M;West Midlands Region;Lower Than A Level;0-10%;0-35;0;60;N;Fail
FFF;2014J;654960;M;East Anglian Region;A Level or Equivalent;80-90%;0-35;0;120;N;Withdrawn
FFF;2014J;655028;M;North Western Region;Lower Than A Level;40-50%;0-35;0;120;N;Fail
FFF;2014J;655088;F;East Anglian Region;Lower Than A Level;60-70%;0-35;0;120;Y;Withdrawn
FFF;2014J;655113;M;East Midlands Region;Lower Than A Level;oct-20;0-35;0;120;N;Withdrawn
FFF;2014J;655115;M;North Region;Lower Than A Level;;0-35;0;60;Y;Pass
FFF;2014J;655124;M;South Region;Lower Than A Level;oct-20;0-35;0;60;N;Fail
FFF;2014J;655127;F;Ireland;A Level or Equivalent;30-40%;0-35;0;90;N;Distinction
FFF;2014J;655353;M;London Region;HE Qualification;70-80%;35-55;0;150;N;Pass
FFF;2014J;655386;M;North Western Region;Lower Than A Level;0-10%;0-35;0;60;N;Distinction
FFF;2014J;655402;F;London Region;Lower Than A Level;30-40%;0-35;0;150;N;Withdrawn
FFF;2014J;655412;M;Yorkshire Region;Lower Than A Level;70-80%;0-35;0;60;N;Pass
FFF;2014J;655416;M;South East Region;A Level or Equivalent;70-80%;0-35;0;60;N;Withdrawn
FFF;2014J;655417;M;South West Region;Lower Than A Level;50-60%;35-55;0;60;N;Withdrawn
FFF;2014J;655445;M;Yorkshire Region;A Level or Equivalent;40-50%;0-35;0;120;N;Pass
FFF;2014J;655492;M;South East Region;A Level or Equivalent;50-60%;0-35;0;120;N;Withdrawn
FFF;2014J;655569;M;West Midlands Region;Lower Than A Level;60-70%;0-35;0;120;N;Pass
FFF;2014J;655627;M;Yorkshire Region;Lower Than A Level;30-40%;0-35;0;120;N;Withdrawn
FFF;2014J;655629;F;South West Region;A Level or Equivalent;20-30%;0-35;0;120;N;Withdrawn
FFF;2014J;655720;M;Scotland;HE Qualification;40-50%;35-55;0;120;N;Withdrawn
FFF;2014J;655747;F;East Midlands Region;Lower Than A Level;40-50%;35-55;0;80;N;Withdrawn
FFF;2014J;655796;M;North Region;A Level or Equivalent;30-40%;0-35;0;120;N;Pass
FFF;2014J;655852;M;East Anglian Region;A Level or Equivalent;50-60%;0-35;0;60;N;Withdrawn
FFF;2014J;655927;M;Ireland;A Level or Equivalent;40-50%;0-35;0;120;N;Pass
FFF;2014J;655981;M;East Midlands Region;HE Qualification;80-90%;35-55;0;60;N;Pass
FFF;2014J;656029;M;South Region;Lower Than A Level;70-80%;35-55;0;150;N;Withdrawn
FFF;2014J;656065;F;South East Region;HE Qualification;80-90%;0-35;0;60;N;Pass
FFF;2014J;656086;M;North Region;A Level or Equivalent;oct-20;0-35;0;90;N;Withdrawn
FFF;2014J;656092;M;North Region;A Level or Equivalent;;0-35;0;120;N;Pass
FFF;2014J;656102;M;North Western Region;A Level or Equivalent;70-80%;0-35;0;60;N;Withdrawn
FFF;2014J;656107;M;Scotland;A Level or Equivalent;30-40%;0-35;0;60;N;Fail
FFF;2014J;656131;M;Wales;Lower Than A Level;0-10%;35-55;0;60;N;Pass
FFF;2014J;656145;M;South Region;A Level or Equivalent;40-50%;0-35;0;120;Y;Withdrawn
FFF;2014J;656150;M;West Midlands Region;Lower Than A Level;;0-35;0;120;N;Withdrawn
FFF;2014J;656158;F;North Western Region;A Level or Equivalent;40-50%;0-35;0;120;N;Pass
FFF;2014J;656159;M;London Region;Lower Than A Level;oct-20;0-35;0;60;N;Distinction
FFF;2014J;656165;M;Yorkshire Region;A Level or Equivalent;oct-20;0-35;0;60;N;Pass
FFF;2014J;656234;M;Ireland;Lower Than A Level;;0-35;0;60;N;Pass
FFF;2014J;656323;M;South West Region;Lower Than A Level;90-100%;0-35;0;120;Y;Pass
FFF;2014J;656353;M;London Region;A Level or Equivalent;30-40%;35-55;0;120;N;Pass
FFF;2014J;656360;M;London Region;Lower Than A Level;20-30%;0-35;0;180;N;Withdrawn
FFF;2014J;656414;M;East Midlands Region;A Level or Equivalent;50-60%;0-35;0;60;N;Pass
FFF;2014J;656436;M;South West Region;A Level or Equivalent;50-60%;35-55;0;90;N;Pass
FFF;2014J;656441;M;East Anglian Region;HE Qualification;60-70%;0-35;0;180;N;Withdrawn
FFF;2014J;656510;M;East Anglian Region;Lower Than A Level;40-50%;0-35;0;90;N;Fail
FFF;2014J;656512;M;London Region;A Level or Equivalent;50-60%;0-35;0;60;N;Withdrawn
FFF;2014J;656519;M;East Midlands Region;A Level or Equivalent;40-50%;0-35;0;120;Y;Withdrawn
FFF;2014J;656529;M;Ireland;A Level or Equivalent;50-60%;35-55;0;60;N;Pass
FFF;2014J;656565;F;London Region;No Formal quals;20-30%;0-35;0;60;N;Withdrawn
FFF;2014J;656579;F;South West Region;A Level or Equivalent;50-60%;0-35;0;60;N;Distinction
FFF;2014J;656599;M;West Midlands Region;Lower Than A Level;20-30%;0-35;0;120;N;Withdrawn
FFF;2014J;656607;F;London Region;Lower Than A Level;0-10%;0-35;0;60;N;Pass
FFF;2014J;656622;M;West Midlands Region;Lower Than A Level;60-70%;0-35;0;60;N;Withdrawn
FFF;2014J;656651;M;South West Region;A Level or Equivalent;20-30%;0-35;0;120;N;Pass
FFF;2014J;656677;M;South Region;Lower Than A Level;70-80%;35-55;0;60;N;Withdrawn
FFF;2014J;656693;M;South East Region;A Level or Equivalent;0-10%;0-35;0;60;N;Withdrawn
FFF;2014J;656734;F;South West Region;Lower Than A Level;70-80%;0-35;0;120;N;Distinction
FFF;2014J;656791;M;London Region;A Level or Equivalent;oct-20;35-55;0;90;N;Pass
FFF;2014J;656800;M;West Midlands Region;Lower Than A Level;20-30%;0-35;0;240;N;Withdrawn
FFF;2014J;656882;M;Yorkshire Region;A Level or Equivalent;80-90%;35-55;0;60;N;Distinction
FFF;2014J;656988;M;Wales;Lower Than A Level;50-60%;0-35;0;60;N;Fail
FFF;2014J;656996;M;East Anglian Region;Lower Than A Level;50-60%;0-35;0;60;N;Pass
FFF;2014J;657048;M;Scotland;HE Qualification;0-10%;0-35;0;120;N;Pass
FFF;2014J;657118;F;East Anglian Region;A Level or Equivalent;60-70%;35-55;0;240;N;Withdrawn
FFF;2014J;657181;M;London Region;Lower Than A Level;oct-20;0-35;0;120;N;Withdrawn
FFF;2014J;657184;M;East Anglian Region;Lower Than A Level;50-60%;0-35;0;120;N;Withdrawn
FFF;2014J;657211;M;South Region;A Level or Equivalent;40-50%;0-35;0;120;N;Withdrawn
FFF;2014J;657220;M;Yorkshire Region;Lower Than A Level;60-70%;0-35;0;60;N;Pass
FFF;2014J;657330;M;North Region;A Level or Equivalent;oct-20;0-35;0;60;N;Distinction
FFF;2014J;657344;M;East Anglian Region;Lower Than A Level;30-40%;35-55;0;60;N;Distinction
FFF;2014J;674222;M;Ireland;HE Qualification;;35-55;0;60;N;Pass
FFF;2014J;674226;M;London Region;A Level or Equivalent;30-40%;0-35;0;60;N;Pass
FFF;2014J;674236;M;Wales;A Level or Equivalent;0-10%;0-35;0;120;N;Distinction
FFF;2014J;674260;M;South West Region;A Level or Equivalent;40-50%;0-35;0;120;N;Fail
FFF;2014J;674261;M;Yorkshire Region;A Level or Equivalent;oct-20;0-35;0;60;N;Withdrawn
FFF;2014J;674262;F;Wales;HE Qualification;40-50%;0-35;0;90;N;Distinction
FFF;2014J;674320;M;South East Region;Lower Than A Level;oct-20;0-35;0;120;N;Pass
FFF;2014J;674387;M;North Western Region;Lower Than A Level;30-40%;35-55;0;60;N;Pass
FFF;2014J;674406;M;East Midlands Region;A Level or Equivalent;30-40%;0-35;0;120;N;Pass
FFF;2014J;674451;M;Scotland;HE Qualification;60-70%;0-35;0;60;N;Pass
FFF;2014J;674478;F;London Region;A Level or Equivalent;oct-20;0-35;0;120;N;Fail
FFF;2014J;674484;M;Scotland;A Level or Equivalent;30-40%;0-35;0;60;N;Pass
FFF;2014J;674497;M;Wales;A Level or Equivalent;60-70%;0-35;0;120;N;Pass
FFF;2014J;674509;M;Scotland;HE Qualification;30-40%;35-55;0;60;N;Pass
FFF;2014J;674584;M;North Region;A Level or Equivalent;;0-35;0;60;N;Distinction
FFF;2014J;674594;M;Yorkshire Region;Lower Than A Level;20-30%;0-35;0;60;N;Fail
FFF;2014J;674617;M;London Region;HE Qualification;30-40%;0-35;0;60;N;Withdrawn
FFF;2014J;674644;M;London Region;A Level or Equivalent;30-40%;0-35;0;60;N;Pass
FFF;2014J;674657;M;South Region;HE Qualification;20-30%;35-55;0;150;N;Pass
