code_student;code_module;code_presentation;id_student;date_registration;date_unregistration
1570;FFF;2014J;677221;-74;
1571;FFF;2014J;677235;-37;
1572;FFF;2014J;677327;-99;59
1573;FFF;2014J;677369;-98;-10
1574;FFF;2014J;677382;-99;
1575;FFF;2014J;677400;-15;
1576;FFF;2014J;677436;-67;
1577;FFF;2014J;677456;-91;
1578;FFF;2014J;677486;-50;233
1579;FFF;2014J;677546;-93;
1580;FFF;2014J;677582;-67;219
1581;FFF;2014J;677608;-95;54
1582;FFF;2014J;677643;-22;38
1583;FFF;2014J;677655;-66;
1584;FFF;2014J;677687;-10;
1585;FFF;2014J;677701;-86;44
1586;FFF;2014J;677748;-84;
1587;FFF;2014J;677767;-37;
1588;FFF;2014J;677782;-91;12
1589;FFF;2014J;677828;-73;12
1590;FFF;2014J;677833;-95;
1591;FFF;2014J;677867;-64;170
1592;FFF;2014J;677869;-95;
1593;FFF;2014J;678005;-95;33
1594;FFF;2014J;678044;-23;28
1595;FFF;2014J;678088;-94;
1596;FFF;2014J;678090;-94;12
1597;FFF;2014J;678127;-92;-68
1598;FFF;2014J;678203;-94;
1599;FFF;2014J;678235;-56;
1600;FFF;2014J;678270;-92;
1601;FFF;2014J;678287;-72;-37
1602;FFF;2014J;678346;-73;163
1603;FFF;2014J;678381;-87;
1604;FFF;2014J;678397;-15;10
1605;FFF;2014J;678407;-53;119
1606;FFF;2014J;678452;-93;
1607;FFF;2014J;678474;-30;
1608;FFF;2014J;678528;-28;
1609;FFF;2014J;678619;-23;118
1610;FFF;2014J;678628;-77;
1611;FFF;2014J;678639;-92;86
1612;FFF;2014J;678659;-79;
1613;FFF;2014J;678769;-91;12
1614;FFF;2014J;678819;-25;
1615;FFF;2014J;678831;-10;100
1616;FFF;2014J;678859;-63;
1617;FFF;2014J;678877;-59;99
1618;FFF;2014J;678946;-25;
1619;FFF;2014J;678954;-52;
1620;FFF;2014J;679019;-23;
1621;FFF;2014J;679036;-60;
1622;FFF;2014J;679111;-16;
1623;FFF;2014J;679119;-17;26
1624;FFF;2014J;679189;-38;
1625;FFF;2014J;679227;-32;
1626;FFF;2014J;679237;-17;
1627;FFF;2014J;679251;-67;
1628;FFF;2014J;679262;-37;
1629;FFF;2014J;679269;-87;44
1630;FFF;2014J;679278;-70;
1631;FFF;2014J;679337;-45;24
1632;FFF;2014J;679342;-71;
1633;FFF;2014J;679384;-32;
1634;FFF;2014J;679386;-23;
1635;FFF;2014J;679402;-87;
1636;FFF;2014J;679445;-71;
1637;FFF;2014J;679448;-79;
1638;FFF;2014J;679498;-79;
1639;FFF;2014J;679502;-22;44
1640;FFF;2014J;679509;-16;
1641;FFF;2014J;679594;-81;
1642;FFF;2014J;679676;-21;166
1643;FFF;2014J;679688;-46;45
1644;FFF;2014J;679749;-51;58
1645;FFF;2014J;679788;-59;
1646;FFF;2014J;679790;-46;
1647;FFF;2014J;679938;-18;60
1648;FFF;2014J;679939;-37;
1649;FFF;2014J;679949;-58;
1650;FFF;2014J;680014;-84;
1651;FFF;2014J;680018;-67;170
1652;FFF;2014J;680027;-23;
1653;FFF;2014J;680072;-22;-16
1654;FFF;2014J;680080;-85;
1655;FFF;2014J;680145;-79;
1656;FFF;2014J;680212;-25;
1657;FFF;2014J;680222;-81;12
1658;FFF;2014J;680231;-59;12
1659;FFF;2014J;680255;-73;
1660;FFF;2014J;680266;-72;
1661;FFF;2014J;680270;5;
1662;FFF;2014J;680273;-81;12
1663;FFF;2014J;680312;-34;6
1664;FFF;2014J;680322;-43;
1665;FFF;2014J;680343;-21;
1666;FFF;2014J;680348;-73;
1667;FFF;2014J;680349;-71;
1668;FFF;2014J;680374;-84;-22
1669;FFF;2014J;680410;-23;59
1670;FFF;2014J;680443;-38;
1671;FFF;2014J;680464;-43;
1672;FFF;2014J;680506;-25;
1673;FFF;2014J;680517;-49;52
1674;FFF;2014J;680572;-81;
1675;FFF;2014J;680708;-43;
1676;FFF;2014J;680713;-78;
1677;FFF;2014J;680714;-18;12
1678;FFF;2014J;680715;-81;-68
1679;FFF;2014J;680747;-67;
1680;FFF;2014J;680766;-79;12
1681;FFF;2014J;680775;-15;
1682;FFF;2014J;680810;-14;
1683;FFF;2014J;680855;-41;
1684;FFF;2014J;680872;-23;
1685;FFF;2014J;680912;-79;
1686;FFF;2014J;680938;-28;10
1687;FFF;2014J;680955;-79;
1688;FFF;2014J;680974;-37;
1689;FFF;2014J;681004;-79;
1690;FFF;2014J;681052;-74;-61
1691;FFF;2014J;681063;-79;-26
1692;FFF;2014J;681073;-79;12
1693;FFF;2014J;681120;-73;12
1694;FFF;2014J;681152;-67;102
1695;FFF;2014J;681235;-79;
1696;FFF;2014J;681277;-79;52
1697;FFF;2014J;681298;-23;
1698;FFF;2014J;681328;-71;
1699;FFF;2014J;681335;-70;12
1700;FFF;2014J;681341;-79;
1701;FFF;2014J;681352;-24;
1702;FFF;2014J;681354;-44;
1703;FFF;2014J;681393;-78;-10
1704;FFF;2014J;681397;-29;12
1705;FFF;2014J;681452;-46;
1706;FFF;2014J;681490;-59;
1707;FFF;2014J;681608;-36;
1708;FFF;2014J;681633;-24;
1709;FFF;2014J;681652;-67;
1710;FFF;2014J;681655;-58;
1711;FFF;2014J;681658;-38;
1712;FFF;2014J;681691;-50;12
1713;FFF;2014J;681735;-43;109
1714;FFF;2014J;681755;-32;
1715;FFF;2014J;681763;-77;
1716;FFF;2014J;681938;-23;
1717;FFF;2014J;681973;-24;
1718;FFF;2014J;682015;-57;40
1719;FFF;2014J;682019;-74;240
1720;FFF;2014J;682025;-74;12
1721;FFF;2014J;682050;-28;
1722;FFF;2014J;682070;-32;
1723;FFF;2014J;682098;-14;5
1724;FFF;2014J;682142;-70;-15
1725;FFF;2014J;682276;-46;144
1726;FFF;2014J;682298;-24;
1727;FFF;2014J;682358;-38;117
1728;FFF;2014J;682359;-73;-5
1729;FFF;2014J;682390;-66;
1730;FFF;2014J;682391;-71;
1731;FFF;2014J;682436;-28;
1732;FFF;2014J;682437;-38;
1733;FFF;2014J;682482;-67;12
1734;FFF;2014J;682504;-66;17
1735;FFF;2014J;682505;-72;-5
1736;FFF;2014J;682511;-66;
1737;FFF;2014J;682524;-71;-3
1738;FFF;2014J;682539;-38;
1739;FFF;2014J;682546;-18;12
1740;FFF;2014J;682565;-20;12
1741;FFF;2014J;682569;-71;
1742;FFF;2014J;682578;-18;
1743;FFF;2014J;682588;-72;
1744;FFF;2014J;682596;-43;-12
1745;FFF;2014J;682613;-37;
1746;FFF;2014J;682617;-73;-5
1747;FFF;2014J;682632;-51;
1748;FFF;2014J;682671;-37;51
1749;FFF;2014J;682695;-72;
1750;FFF;2014J;682719;-71;12
1751;FFF;2014J;682753;-38;
1752;FFF;2014J;682839;-38;
1753;FFF;2014J;682863;-71;114
1754;FFF;2014J;682894;-31;229
1755;FFF;2014J;682946;-32;87
1756;FFF;2014J;682963;-41;
1757;FFF;2014J;682981;-72;
1758;FFF;2014J;682982;-70;51
1759;FFF;2014J;682983;-53;
1760;FFF;2014J;682985;-42;
1761;FFF;2014J;682990;-30;
1762;FFF;2014J;683033;-58;
1763;FFF;2014J;683094;-21;
1764;FFF;2014J;683144;-71;12
1765;FFF;2014J;683177;-36;110
1766;FFF;2014J;683178;-36;
1767;FFF;2014J;683243;-64;
1768;FFF;2014J;683273;-38;
1769;FFF;2014J;683305;-14;
1770;FFF;2014J;683323;-59;
1771;FFF;2014J;683346;-60;
1772;FFF;2014J;683347;-28;17
1773;FFF;2014J;683352;-35;
1774;FFF;2014J;683353;-32;
1775;FFF;2014J;683360;-50;12
1776;FFF;2014J;683375;-60;
1777;FFF;2014J;683403;-70;
1778;FFF;2014J;683427;-21;12
1779;FFF;2014J;683446;-63;
1780;FFF;2014J;683467;-65;
1781;FFF;2014J;683508;-67;
1782;FFF;2014J;683530;-38;
1783;FFF;2014J;683547;-67;-15
1784;FFF;2014J;683550;-67;
1785;FFF;2014J;683555;-66;94
1786;FFF;2014J;683576;-36;142
1787;FFF;2014J;683604;-23;
1788;FFF;2014J;683624;-24;
1789;FFF;2014J;683628;-53;12
1790;FFF;2014J;683642;-66;12
1791;FFF;2014J;683699;-36;67
1792;FFF;2014J;683745;-64;
1793;FFF;2014J;683764;-45;
1794;FFF;2014J;683772;-66;12
1795;FFF;2014J;683820;-36;
1796;FFF;2014J;683832;-37;100
1797;FFF;2014J;683902;-66;
1798;FFF;2014J;683912;-65;-19
1799;FFF;2014J;683934;-45;
1800;FFF;2014J;684013;-37;
1801;FFF;2014J;684014;-66;-63
1802;FFF;2014J;684040;-66;59
1803;FFF;2014J;684075;-37;
1804;FFF;2014J;684183;-21;
1805;FFF;2014J;684311;-34;
1806;FFF;2014J;684313;-65;12
1807;FFF;2014J;684383;-23;
1808;FFF;2014J;684386;-64;
1809;FFF;2014J;684526;-64;192
1810;FFF;2014J;684572;-22;60
1811;FFF;2014J;684579;-32;58
1812;FFF;2014J;684592;-60;
1813;FFF;2014J;684594;-58;151
1814;FFF;2014J;684671;-59;
1815;FFF;2014J;684675;-63;
1816;FFF;2014J;684676;-52;
1817;FFF;2014J;684726;-63;6
1818;FFF;2014J;684882;-53;
1819;FFF;2014J;684981;-60;216
1820;FFF;2014J;684983;-60;-23
1821;FFF;2014J;685004;-60;
1822;FFF;2014J;685042;-17;12
1823;FFF;2014J;685100;-14;12
1824;FFF;2014J;685105;-60;
1825;FFF;2014J;685128;-28;
1826;FFF;2014J;685140;2;
1827;FFF;2014J;685155;-17;
1828;FFF;2014J;685192;-59;12
1829;FFF;2014J;685212;-49;
1830;FFF;2014J;685276;-22;
1831;FFF;2014J;685283;-46;
1832;FFF;2014J;685330;-23;165
1833;FFF;2014J;685333;-59;-23
1834;FFF;2014J;685339;-59;
1835;FFF;2014J;685367;-25;
1836;FFF;2014J;685373;-59;
1837;FFF;2014J;685378;-59;
1838;FFF;2014J;685410;-57;
1839;FFF;2014J;685439;-45;-15
1840;FFF;2014J;685512;-51;12
1841;FFF;2014J;685565;-59;-19
1842;FFF;2014J;685619;-32;
1843;FFF;2014J;685657;-46;81
1844;FFF;2014J;685663;-58;39
1845;FFF;2014J;685683;-28;-11
1846;FFF;2014J;685705;-57;
1847;FFF;2014J;685708;-32;
1848;FFF;2014J;685772;-46;
1849;FFF;2014J;685802;-38;12
1850;FFF;2014J;685807;-46;-15
1851;FFF;2014J;685831;-29;
1852;FFF;2014J;685860;-57;70
1853;FFF;2014J;685920;-30;-17
1854;FFF;2014J;685928;-15;
1855;FFF;2014J;685952;-53;
1856;FFF;2014J;685998;-57;52
1857;FFF;2014J;686065;-42;
1858;FFF;2014J;686100;-57;12
1859;FFF;2014J;686164;-37;
1860;FFF;2014J;686314;-56;
1861;FFF;2014J;686317;-51;
1862;FFF;2014J;686344;-30;
1863;FFF;2014J;686348;-43;
1864;FFF;2014J;686358;-23;131
1865;FFF;2014J;686390;-53;17
1866;FFF;2014J;686448;-56;12
1867;FFF;2014J;686458;-53;12
1868;FFF;2014J;686498;-18;
1869;FFF;2014J;686522;-36;
1870;FFF;2014J;686558;-50;
1871;FFF;2014J;686700;-53;
1872;FFF;2014J;686705;-53;
1873;FFF;2014J;686760;-49;12
1874;FFF;2014J;686786;-8;
1875;FFF;2014J;686799;-46;12
1876;FFF;2014J;686852;-53;-4
1877;FFF;2014J;686869;-17;-5
1878;FFF;2014J;686946;-23;
1879;FFF;2014J;687007;-53;
1880;FFF;2014J;687033;-46;
1881;FFF;2014J;687073;-50;139
1882;FFF;2014J;687112;-28;
1883;FFF;2014J;687115;-23;
1884;FFF;2014J;687288;-44;122
1885;FFF;2014J;687304;-25;
1886;FFF;2014J;687319;-50;12
1887;FFF;2014J;687331;-30;
1888;FFF;2014J;687341;-50;138
1889;FFF;2014J;687345;-41;
1890;FFF;2014J;687351;-25;
1891;FFF;2014J;687410;-43;
1892;FFF;2014J;687434;-49;
1893;FFF;2014J;687448;-43;-23
1894;FFF;2014J;687468;-50;
1895;FFF;2014J;687485;-51;
1896;FFF;2014J;687503;-46;
1897;FFF;2014J;687510;-51;12
1898;FFF;2014J;687511;-25;104
1899;FFF;2014J;687525;-10;
1900;FFF;2014J;687686;-46;
1901;FFF;2014J;687747;-37;13
1902;FFF;2014J;687752;-50;12
1903;FFF;2014J;687795;-50;-18
1904;FFF;2014J;687828;-9;
1905;FFF;2014J;687846;-46;
1906;FFF;2014J;687910;-31;
1907;FFF;2014J;687930;-42;
1908;FFF;2014J;687931;-49;
1909;FFF;2014J;687988;-15;
1910;FFF;2014J;688005;-38;-17
1911;FFF;2014J;688008;-32;
1912;FFF;2014J;688071;-37;
1913;FFF;2014J;688097;-23;76
1914;FFF;2014J;688127;-49;
1915;FFF;2014J;688136;-46;
1916;FFF;2014J;688159;-36;137
1917;FFF;2014J;688187;-23;-2
1918;FFF;2014J;688192;-17;
1919;FFF;2014J;688203;-31;171
1920;FFF;2014J;688225;-38;
1921;FFF;2014J;688250;-23;
1922;FFF;2014J;688251;-36;-11
1923;FFF;2014J;688265;-15;
1924;FFF;2014J;688297;-46;-17
1925;FFF;2014J;688326;-23;80
1926;FFF;2014J;688337;-35;
1927;FFF;2014J;688442;-25;0
1928;FFF;2014J;688453;-44;
1929;FFF;2014J;688470;-31;
1930;FFF;2014J;688475;-37;12
1931;FFF;2014J;688509;-43;12
1932;FFF;2014J;688532;-46;12
1933;FFF;2014J;688543;-46;
1934;FFF;2014J;688664;-46;6
1935;FFF;2014J;688667;-31;
1936;FFF;2014J;688685;-23;
1937;FFF;2014J;688727;-46;
1938;FFF;2014J;688752;-38;12
1939;FFF;2014J;688881;-44;12
1940;FFF;2014J;688891;-46;
1941;FFF;2014J;688895;-45;
1942;FFF;2014J;688904;-46;138
1943;FFF;2014J;688937;-45;12
1944;FFF;2014J;688964;-45;-1
1945;FFF;2014J;688976;-16;
1946;FFF;2014J;689005;-32;
1947;FFF;2014J;689042;-42;12
1948;FFF;2014J;689051;-38;12
1949;FFF;2014J;689052;-41;
1950;FFF;2014J;689056;-23;
1951;FFF;2014J;689225;-29;157
1952;FFF;2014J;689260;-31;
1953;FFF;2014J;689280;-38;
1954;FFF;2014J;689290;-15;12
1955;FFF;2014J;689347;-37;
1956;FFF;2014J;689352;-44;12
1957;FFF;2014J;689444;-23;
1958;FFF;2014J;689498;-44;12
1959;FFF;2014J;689533;-44;-36
1960;FFF;2014J;689582;-42;12
1961;FFF;2014J;689585;-44;10
1962;FFF;2014J;689626;-30;
1963;FFF;2014J;689640;-43;12
1964;FFF;2014J;689747;-37;12
1965;FFF;2014J;689751;-34;12
1966;FFF;2014J;689761;-31;10
1967;FFF;2014J;689796;-10;
1968;FFF;2014J;689827;-41;121
1969;FFF;2014J;689832;-32;
1970;FFF;2014J;689855;-25;
1971;FFF;2014J;689924;-38;
1972;FFF;2014J;689977;-38;12
1973;FFF;2014J;690075;-31;
1974;FFF;2014J;690137;-42;
1975;FFF;2014J;690174;-31;12
1976;FFF;2014J;690198;-42;
1977;FFF;2014J;690296;-41;12
1978;FFF;2014J;690382;-29;
1979;FFF;2014J;690559;-38;-30
1980;FFF;2014J;690585;-28;
1981;FFF;2014J;690628;-23;
1982;FFF;2014J;690631;-38;6
1983;FFF;2014J;690635;-38;
1984;FFF;2014J;690656;-23;5
1985;FFF;2014J;690687;-7;-1
1986;FFF;2014J;690746;-22;
1987;FFF;2014J;690832;-25;
1988;FFF;2014J;690872;-38;
1989;FFF;2014J;690962;-25;116
1990;FFF;2014J;691056;-22;3
1991;FFF;2014J;691177;-37;
1992;FFF;2014J;691253;-23;12
1993;FFF;2014J;691269;-37;
1994;FFF;2014J;691280;-36;
1995;FFF;2014J;691288;-22;
1996;FFF;2014J;691326;-29;
1997;FFF;2014J;691375;-22;
1998;FFF;2014J;691465;-17;
1999;FFF;2014J;691563;-37;-5
2000;FFF;2014J;691699;-7;
2001;FFF;2014J;691722;-28;
2002;FFF;2014J;691805;-36;47
2003;FFF;2014J;691873;-36;
2004;FFF;2014J;691932;-34;
2005;FFF;2014J;692010;-35;
2006;FFF;2014J;692097;-34;
2007;FFF;2014J;692189;-30;12
2008;FFF;2014J;692219;-34;12
2009;FFF;2014J;692220;-14;
2010;FFF;2014J;692273;-29;12
2011;FFF;2014J;692297;-34;
2012;FFF;2014J;692301;-14;
2013;FFF;2014J;692334;-32;
2014;FFF;2014J;692454;-34;
2015;FFF;2014J;692612;-30;
2016;FFF;2014J;692632;-32;
2017;FFF;2014J;692740;-23;-19
2018;FFF;2014J;692893;-31;
2019;FFF;2014J;692898;-32;12
2020;FFF;2014J;692946;-32;
2021;FFF;2014J;692962;-31;
2022;FFF;2014J;692968;-23;
2023;FFF;2014J;692976;-29;6
2024;FFF;2014J;693114;-23;10
2025;FFF;2014J;693160;-28;
2026;FFF;2014J;693162;-18;
2027;FFF;2014J;693197;-25;
2028;FFF;2014J;693223;-25;-10
2029;FFF;2014J;693236;-23;
2030;FFF;2014J;693246;-25;12
2031;FFF;2014J;693345;-16;
2032;FFF;2014J;693373;-23;
2033;FFF;2014J;693448;-30;12
2034;FFF;2014J;693497;-16;
2035;FFF;2014J;693519;-23;
2036;FFF;2014J;693573;-30;12
2037;FFF;2014J;693628;-28;
2038;FFF;2014J;693629;-29;
2039;FFF;2014J;693764;-28;
2040;FFF;2014J;693806;-13;
2041;FFF;2014J;693812;-29;12
2042;FFF;2014J;693873;-15;
2043;FFF;2014J;693903;-29;
2044;FFF;2014J;693906;-23;101
2045;FFF;2014J;693907;-23;
2046;FFF;2014J;694059;-22;
2047;FFF;2014J;694128;-22;
2048;FFF;2014J;694144;-28;
2049;FFF;2014J;694221;-28;
2050;FFF;2014J;694272;-28;12
2051;FFF;2014J;694284;-25;166
2052;FFF;2014J;694376;-28;
2053;FFF;2014J;694415;-25;12
2054;FFF;2014J;694428;-25;
2055;FFF;2014J;694456;-25;
2056;FFF;2014J;694464;-25;3
2057;FFF;2014J;694536;-25;12
2058;FFF;2014J;694622;-25;
2059;FFF;2014J;694669;-25;23
2060;FFF;2014J;694715;-25;
2061;FFF;2014J;694716;-23;
2062;FFF;2014J;694827;-9;
2063;FFF;2014J;694836;-14;
2064;FFF;2014J;694848;-15;
2065;FFF;2014J;695090;-23;
2066;FFF;2014J;695169;-14;
2067;FFF;2014J;695220;-7;79
2068;FFF;2014J;695250;-23;100
2069;FFF;2014J;695251;-15;103
2070;FFF;2014J;695369;-21;158
2071;FFF;2014J;695380;-23;12
2072;FFF;2014J;695416;-23;12
2073;FFF;2014J;695449;-20;-18
2074;FFF;2014J;695471;-20;
2075;FFF;2014J;695485;-15;
2076;FFF;2014J;695550;-15;
2077;FFF;2014J;695574;-16;12
2078;FFF;2014J;695637;-22;
2079;FFF;2014J;695676;-23;50
2080;FFF;2014J;695700;-9;
2081;FFF;2014J;695729;-20;
2082;FFF;2014J;695748;-23;12
2083;FFF;2014J;695764;-23;-1
2084;FFF;2014J;695803;-22;
2085;FFF;2014J;695825;-22;159
2086;FFF;2014J;695869;-15;
2087;FFF;2014J;695879;-22;12
2088;FFF;2014J;695926;-18;
2089;FFF;2014J;695964;-23;12
2090;FFF;2014J;696039;-9;
2091;FFF;2014J;696043;-17;
2092;FFF;2014J;696071;-23;66
2093;FFF;2014J;696082;-22;
2094;FFF;2014J;696091;-22;12
2095;FFF;2014J;696188;-13;
2096;FFF;2014J;696253;-23;-3
2097;FFF;2014J;696275;-23;
2098;FFF;2014J;696276;-23;-1
2099;FFF;2014J;696318;-21;
2100;FFF;2014J;696329;-23;
2101;FFF;2014J;696347;-21;
2102;FFF;2014J;696364;-21;
2103;FFF;2014J;696410;-16;12
2104;FFF;2014J;696456;-22;
2105;FFF;2014J;696583;-22;
2106;FFF;2014J;696615;-21;
2107;FFF;2014J;696653;-22;
2108;FFF;2014J;696659;-15;
2109;FFF;2014J;696662;-22;
2110;FFF;2014J;696664;-14;-4
2111;FFF;2014J;696666;-22;
2112;FFF;2014J;696671;-22;
2113;FFF;2014J;696672;-22;
2114;FFF;2014J;696674;-22;
2115;FFF;2014J;696678;-21;
2116;FFF;2014J;696729;-17;
2117;FFF;2014J;696943;-14;6
2118;FFF;2014J;696981;-20;-5
2119;FFF;2014J;696985;-14;9
2120;FFF;2014J;697027;-20;
2121;FFF;2014J;697042;-1;69
2122;FFF;2014J;697114;-18;
2123;FFF;2014J;697160;-18;
2124;FFF;2014J;697192;-16;12
2125;FFF;2014J;697204;-14;-2
2126;FFF;2014J;697215;-18;59
2127;FFF;2014J;697255;-16;
2128;FFF;2014J;697257;-17;-10
2129;FFF;2014J;697299;-15;12
2130;FFF;2014J;697438;-9;199
2131;FFF;2014J;697478;-16;
2132;FFF;2014J;697529;-16;12
2133;FFF;2014J;697554;-17;-4
2134;FFF;2014J;697581;-17;-8
2135;FFF;2014J;697665;-16;54
2136;FFF;2014J;697878;-15;
2137;FFF;2014J;697998;-14;
2138;FFF;2014J;698015;-16;
2139;FFF;2014J;698020;-15;52
2140;FFF;2014J;698112;-15;12
2141;FFF;2014J;698157;-15;
2142;FFF;2014J;698193;-15;
2143;FFF;2014J;698233;-15;12
2144;FFF;2014J;698237;-14;-12
2145;FFF;2014J;698278;-14;11
2146;FFF;2014J;698384;-10;
2147;FFF;2014J;698407;-14;
2148;FFF;2014J;698485;-14;
2149;FFF;2014J;698656;-14;
2150;FFF;2014J;698762;-13;74
2151;FFF;2014J;699126;-10;
2152;FFF;2014J;699127;-10;
2153;FFF;2014J;699128;-10;
2154;FFF;2014J;836614;-22;
2155;FFF;2014J;884652;-81;105
2156;FFF;2014J;895524;-44;
2157;FFF;2014J;900936;-42;31
2158;FFF;2014J;1021350;-128;
2159;FFF;2014J;1042726;-79;
2160;FFF;2014J;1318759;-23;
2161;FFF;2014J;1348205;-51;
2162;FFF;2014J;1391717;-36;
2163;FFF;2014J;1409532;-135;
2164;FFF;2014J;1413902;-49;
2165;FFF;2014J;1424608;-41;53
2166;FFF;2014J;1448966;-21;
2167;FFF;2014J;1449171;-28;131
2168;FFF;2014J;1450604;-155;
2169;FFF;2014J;1459010;-122;-101
2170;FFF;2014J;1473878;-29;
2171;FFF;2014J;1477284;-95;123
2172;FFF;2014J;1501577;-79;
2173;FFF;2014J;1514245;-50;51
2174;FFF;2014J;1532711;-95;134
2175;FFF;2014J;1537796;-120;17
2176;FFF;2014J;1585671;-21;
2177;FFF;2014J;1588621;-32;148
2178;FFF;2014J;1603549;-15;
2179;FFF;2014J;1629444;-38;-29
2180;FFF;2014J;1631797;-101;
2181;FFF;2014J;1639699;-109;
2182;FFF;2014J;1640680;-93;
2183;FFF;2014J;1658963;-122;
2184;FFF;2014J;1677677;-28;
2185;FFF;2014J;1683192;-156;81
2186;FFF;2014J;1722493;-45;
2187;FFF;2014J;1733664;-155;
2188;FFF;2014J;1745145;-114;68
2189;FFF;2014J;1752994;-73;
2190;FFF;2014J;1755594;-144;
2191;FFF;2014J;1765045;-93;47
2192;FFF;2014J;1766102;-72;
2193;FFF;2014J;1771775;-16;
2194;FFF;2014J;1796402;-29;
2195;FFF;2014J;1810759;-84;
2196;FFF;2014J;1816458;-148;
2197;FFF;2014J;1817710;-43;
2198;FFF;2014J;1818385;-16;
2199;FFF;2014J;1836241;-22;
2200;FFF;2014J;1837138;-147;
2201;FFF;2014J;1856869;-149;
2202;FFF;2014J;1866233;-45;
2203;FFF;2014J;1871598;-106;
2204;FFF;2014J;1871684;-50;
2205;FFF;2014J;1873360;-29;-3
2206;FFF;2014J;1877902;-150;
2207;FFF;2014J;1879321;-25;
2208;FFF;2014J;1881231;-22;
2209;FFF;2014J;1887108;-87;
2210;FFF;2014J;1889752;-59;
2211;FFF;2014J;1895399;-49;-33
2212;FFF;2014J;1929219;-155;-38
2213;FFF;2014J;1944167;-58;
2214;FFF;2014J;1948159;-63;
2215;FFF;2014J;1961652;-100;
2216;FFF;2014J;1962049;-67;
2217;FFF;2014J;1962062;-21;
2218;FFF;2014J;1972092;-126;
2219;FFF;2014J;1972368;-42;-32
2220;FFF;2014J;1995177;-53;
2221;FFF;2014J;1998834;-78;
2222;FFF;2014J;2017487;-17;
2223;FFF;2014J;2020628;-64;
2224;FFF;2014J;2026075;-114;158
2225;FFF;2014J;2028523;-31;164
2226;FFF;2014J;2029571;-28;170
2227;FFF;2014J;2035700;-65;
2228;FFF;2014J;2036893;-120;86
2229;FFF;2014J;2047575;-98;
2230;FFF;2014J;2065972;-18;
2231;FFF;2014J;2067799;-29;
2232;FFF;2014J;2071670;-128;-94
2233;FFF;2014J;2081123;-17;
2234;FFF;2014J;2088982;-16;166
2235;FFF;2014J;2096251;-22;
2236;FFF;2014J;2103552;-17;216
2237;FFF;2014J;2104819;-25;80
2238;FFF;2014J;2106955;-28;
2239;FFF;2014J;2107747;-25;104
2240;FFF;2014J;2113446;-150;-17
2241;FFF;2014J;2128283;-38;
2242;FFF;2014J;2137697;-77;-11
2243;FFF;2014J;2138970;-32;
2244;FFF;2014J;2140300;-66;
2245;FFF;2014J;2143312;-35;
2246;FFF;2014J;2143440;-135;
2247;FFF;2014J;2146013;-133;-130
2248;FFF;2014J;2154361;-87;
2249;FFF;2014J;2160316;-147;
2250;FFF;2014J;2161710;-51;
2251;FFF;2014J;2178837;-32;
2252;FFF;2014J;2180090;-22;
2253;FFF;2014J;2182293;-99;
2254;FFF;2014J;2185729;-4;
2255;FFF;2014J;2195853;-67;
2256;FFF;2014J;2197766;-115;
2257;FFF;2014J;2198970;-135;31
2258;FFF;2014J;2223401;-16;107
2259;FFF;2014J;2254637;-28;
2260;FFF;2014J;2256134;-43;80
2261;FFF;2014J;2268069;-21;-5
2262;FFF;2014J;2272023;-155;135
2263;FFF;2014J;2274542;-50;
2264;FFF;2014J;2278101;-38;
2265;FFF;2014J;2282620;-22;
2266;FFF;2014J;2283708;-136;62
2267;FFF;2014J;2293511;-51;
2268;FFF;2014J;2298106;-45;
2269;FFF;2014J;2298895;-148;
2270;FFF;2014J;2301830;-84;
2271;FFF;2014J;2306410;-147;
2272;FFF;2014J;2316717;-64;123
2273;FFF;2014J;2332934;-58;
2274;FFF;2014J;2339267;-63;
2275;FFF;2014J;2341420;-101;
2276;FFF;2014J;2342045;-38;44
2277;FFF;2014J;2343785;-102;
2278;FFF;2014J;2351969;-106;
2279;FFF;2014J;2360559;-17;
2280;FFF;2014J;2366656;-67;
2281;FFF;2014J;2371481;;-53
2282;FFF;2014J;2378208;-9;
2283;FFF;2014J;2386732;-28;
2284;FFF;2014J;2395016;-150;44
2285;FFF;2014J;2398260;-38;
2286;FFF;2014J;2399758;-23;
2287;FFF;2014J;2403701;-101;
2288;FFF;2014J;2411981;-150;-103
2289;FFF;2014J;2417433;-119;
2290;FFF;2014J;2417975;-28;
2291;FFF;2014J;2424257;-88;
2292;FFF;2014J;2427845;-46;
2293;FFF;2014J;2438784;-100;
2294;FFF;2014J;2449490;-112;65
2295;FFF;2014J;2457440;-22;
2296;FFF;2014J;2459292;-29;
2297;FFF;2014J;2462281;-155;-1
2298;FFF;2014J;2463282;-78;-1
2299;FFF;2014J;2468232;-51;-38
2300;FFF;2014J;2470326;-16;
2301;FFF;2014J;2480886;-58;
2302;FFF;2014J;2482710;-66;
2303;FFF;2014J;2486215;-142;-65
2304;FFF;2014J;2486930;-32;
2305;FFF;2014J;2497090;-129;12
2306;FFF;2014J;2499307;-23;
2307;FFF;2014J;2504129;-148;
2308;FFF;2014J;2505058;-53;
2309;FFF;2014J;2509531;-77;-30
2310;FFF;2014J;2519138;-122;
2311;FFF;2014J;2521574;-88;-80
2312;FFF;2014J;2529052;-3;
2313;FFF;2014J;2529419;-129;
2314;FFF;2014J;2530976;-123;
2315;FFF;2014J;2535160;-88;
2316;FFF;2014J;2537777;-84;
